"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.134782608695652,1,1.65005978477481,0.998214285714286,419.239561698489,419.239561698489
"269","{word_freq_credit=(0.08; Inf],word_freq_font=(0.115; Inf]} => {class=1}",0.00483091787439614,1,2.53832004904966,0.954545454545455,30.915752442066,30.915752442066
"270","{word_freq_font=(0.115; Inf],X.char_freq_..24.=(0.0555;0.1425]} => {class=1}",0.00483091787439614,1,2.53832004904966,0.954545454545455,30.915752442066,30.915752442066
"271","{X.char_freq_..5B.=(0.0325; Inf],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00458937198067633,1,1.65005978477481,0.952380952380952,12.408081210965,12.408081210965
"272","{word_freq_data=(0.335; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.00458937198067633,1,1.65005978477481,0.952380952380952,12.408081210965,12.408081210965
"273","{word_freq_you=(0.805;1.755],word_freq_re=(1.57; Inf]} => {class=0}",0.00458937198067633,1,1.65005978477481,0.952380952380952,12.408081210965,12.408081210965
"274","{word_freq_pm=(0.75; Inf],capital_run_length_longest=(5.5;9.5]} => {class=0}",0.00458937198067633,1,1.65005978477481,0.952380952380952,12.408081210965,12.408081210965
"275","{word_freq_direct=(1.67; Inf],capital_run_length_total=(31.5;71.5]} => {class=0}",0.00458937198067633,1,1.65005978477481,0.952380952380952,12.408081210965,12.408081210965
"276","{word_freq_internet=[-Inf;0.015],word_freq_your=(6.6; Inf]} => {class=0}",0.00458937198067633,1,1.65005978477481,0.952380952380952,12.408081210965,12.408081210965
"277","{word_freq_technology=(0.055;1.43],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00434782608695652,1,1.65005978477481,0.95,11.7521725282433,11.7521725282433
"278","{word_freq_re=(1.57; Inf],capital_run_length_longest=(5.5;9.5]} => {class=0}",0.00434782608695652,1,1.65005978477481,0.95,11.7521725282433,11.7521725282433
"279","{word_freq_original=(0.245; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00434782608695652,1,1.65005978477481,0.95,11.7521725282433,11.7521725282433
"280","{word_freq_conference=(0.01; Inf],capital_run_length_total=(31.5;71.5]} => {class=0}",0.00434782608695652,1,1.65005978477481,0.95,11.7521725282433,11.7521725282433
"281","{X.char_freq_..28.=[-Inf;0.002],X.char_freq_..23.=(0.0075;0.035]} => {class=1}",0.00434782608695652,1,2.53832004904966,0.95,27.8106768692821,27.8106768692821
"282","{word_freq_you=(7.205; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00410628019323672,1,1.65005978477481,0.947368421052632,11.0965820161172,11.0965820161172
"283","{word_freq_our=(0.01;0.375],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00386473429951691,1,1.65005978477481,0.944444444444444,10.4413094431337,10.4413094431337
"284","{word_freq_report=(0.045; Inf],capital_run_length_total=(9.5;31.5]} => {class=0}",0.00386473429951691,1,1.65005978477481,0.944444444444444,10.4413094431337,10.4413094431337
"285","{word_freq_re=(1.57; Inf],X.char_freq_..5B.=(0.0325; Inf]} => {class=0}",0.00386473429951691,1,1.65005978477481,0.944444444444444,10.4413094431337,10.4413094431337
"286","{word_freq_conference=(0.01; Inf],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00386473429951691,1,1.65005978477481,0.944444444444444,10.4413094431337,10.4413094431337
"287","{word_freq_hp=(0.12;1.495],word_freq_re=(0.015;0.135]} => {class=0}",0.00386473429951691,1,1.65005978477481,0.944444444444444,10.4413094431337,10.4413094431337
"288","{word_freq_will=(2.805; Inf],word_freq_you=(0.805;1.755]} => {class=0}",0.00386473429951691,1,1.65005978477481,0.944444444444444,10.4413094431337,10.4413094431337
"289","{word_freq_hp=(1.495; Inf],capital_run_length_average=(4.813; Inf]} => {class=0}",0.0036231884057971,1,1.65005978477481,0.941176470588235,9.78635457806442,9.78635457806442
"290","{X.char_freq_..5B.=(0.0325; Inf],capital_run_length_total=(9.5;31.5]} => {class=0}",0.0036231884057971,1,1.65005978477481,0.941176470588235,9.78635457806442,9.78635457806442
"291","{word_freq_hpl=(0.12; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.0036231884057971,1,1.65005978477481,0.941176470588235,9.78635457806442,9.78635457806442
"292","{word_freq_will=(2.805; Inf],capital_run_length_total=(71.5;130.5]} => {class=0}",0.0036231884057971,1,1.65005978477481,0.941176470588235,9.78635457806442,9.78635457806442
"293","{word_freq_will=(2.805; Inf],word_freq_hp=(0.12;1.495]} => {class=0}",0.0036231884057971,1,1.65005978477481,0.941176470588235,9.78635457806442,9.78635457806442
"294","{word_freq_you=(7.205; Inf],capital_run_length_average=(1.075;2.014]} => {class=0}",0.0036231884057971,1,1.65005978477481,0.941176470588235,9.78635457806442,9.78635457806442
"295","{word_freq_you=(0.115;0.805],capital_run_length_longest=(240; Inf]} => {class=1}",0.0036231884057971,1,2.53832004904966,0.941176470588235,23.1587091020567,23.1587091020568
"296","{word_freq_3d=(0.365; Inf],word_freq_our=[-Inf;0.01]} => {class=1}",0.0036231884057971,1,2.53832004904966,0.941176470588235,23.1587091020567,23.1587091020568
"297","{word_freq_3d=(0.365; Inf],word_freq_free=(0.095; Inf]} => {class=1}",0.0036231884057971,1,2.53832004904966,0.941176470588235,23.1587091020567,23.1587091020568
"298","{word_freq_85=(0.195; Inf],capital_run_length_longest=(5.5;9.5]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"299","{word_freq_will=(0.985;2.805],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"300","{word_freq_over=(0.075;0.265],X.char_freq_..28.=(0.2725; Inf]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"301","{word_freq_re=(1.57; Inf],capital_run_length_longest=(18.5;55.5]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"302","{word_freq_conference=(0.01; Inf],capital_run_length_average=(3.381;4.813]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"303","{word_freq_will=(2.805; Inf],word_freq_pm=(0.75; Inf]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"304","{word_freq_you=(1.755;7.205],word_freq_your=(6.6; Inf]} => {class=0}",0.00338164251207729,1,1.65005978477481,0.9375,9.131717189905,9.131717189905
"305","{word_freq_people=(0.115; Inf],word_freq_font=(0.115; Inf]} => {class=1}",0.00338164251207729,1,2.53832004904966,0.9375,21.6095564815605,21.6095564815605
"306","{word_freq_000=(0.125;0.26],capital_run_length_average=(3.381;4.813]} => {class=1}",0.00338164251207729,1,2.53832004904966,0.9375,21.6095564815605,21.6095564815605
"307","{word_freq_3d=(0.365; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=1}",0.00338164251207729,1,2.53832004904966,0.9375,21.6095564815605,21.6095564815605
"308","{X.char_freq_..28.=(0.002;0.1105],capital_run_length_total=(9.5;31.5]} => {class=0}",0.00314009661835749,1,1.65005978477481,0.933333333333333,8.47739704787504,8.47739704787504
"309","{X.char_freq_..21.=(0.0785;0.377],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00314009661835749,1,1.65005978477481,0.933333333333333,8.47739704787504,8.47739704787504
"310","{word_freq_over=(0.265; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.00314009661835749,1,1.65005978477481,0.933333333333333,8.47739704787504,8.47739704787504
"311","{word_freq_report=(0.045; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.00314009661835749,1,1.65005978477481,0.933333333333333,8.47739704787504,8.47739704787504
"312","{word_freq_will=(2.805; Inf],word_freq_1999=(0.105; Inf]} => {class=0}",0.00314009661835749,1,1.65005978477481,0.933333333333333,8.47739704787504,8.47739704787504
"313","{word_freq_conference=[-Inf;0.01],X.char_freq_..21.=(0.005;0.011]} => {class=1}",0.00314009661835749,1,2.53832004904966,0.933333333333333,20.0611546013697,20.0611546013697
"314","{X.char_freq_..3B.=[-Inf;0.0665],X.char_freq_..21.=(0.005;0.011]} => {class=1}",0.00314009661835749,1,2.53832004904966,0.933333333333333,20.0611546013697,20.0611546013697
"315","{word_freq_will=(0.245;0.985],X.char_freq_..21.=(0.005;0.011]} => {class=1}",0.00314009661835749,1,2.53832004904966,0.933333333333333,20.0611546013697,20.0611546013697
"316","{word_freq_make=(0.075; Inf],X.char_freq_..21.=(0.005;0.011]} => {class=1}",0.00314009661835749,1,2.53832004904966,0.933333333333333,20.0611546013697,20.0611546013697
"317","{word_freq_hp=(1.495; Inf],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"318","{X.char_freq_..3B.=(0.0665; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"319","{word_freq_our=(0.375; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"320","{word_freq_email=(0.015; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"321","{word_freq_will=(0.985;2.805],word_freq_re=(1.57; Inf]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"322","{word_freq_free=(0.095; Inf],word_freq_george=(0.005;0.44]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"323","{word_freq_all=(1.93; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"324","{word_freq_money=[-Inf;0.01],word_freq_edu=(0.035;0.125]} => {class=0}",0.00289855072463768,1,1.65005978477481,0.928571428571429,7.82339392141778,7.82339392141778
"325","{word_freq_pm=(0.105;0.75],X.char_freq_..24.=(0.1425; Inf]} => {class=1}",0.00289855072463768,1,2.53832004904966,0.928571428571429,18.5135029158884,18.5135029158884
"326","{word_freq_3d=(0.365; Inf],word_freq_you=(1.755;7.205]} => {class=1}",0.00289855072463768,1,2.53832004904966,0.928571428571429,18.5135029158884,18.5135029158884
"327","{word_freq_money=(0.01; Inf],word_freq_hpl=(0.12; Inf]} => {class=0}",0.00265700483091787,1,1.65005978477481,0.923076923076923,7.16970758019978,7.16970758019978
"328","{word_freq_over=(0.075;0.265],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00265700483091787,1,1.65005978477481,0.923076923076923,7.16970758019978,7.16970758019978
"329","{word_freq_original=(0.245; Inf],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00265700483091787,1,1.65005978477481,0.923076923076923,7.16970758019978,7.16970758019978
"330","{word_freq_conference=(0.01; Inf],capital_run_length_total=(9.5;31.5]} => {class=0}",0.00265700483091787,1,1.65005978477481,0.923076923076923,7.16970758019978,7.16970758019978
"331","{word_freq_mail=(2.1; Inf],capital_run_length_average=(2.014;3.381]} => {class=0}",0.00265700483091787,1,1.65005978477481,0.923076923076923,7.16970758019978,7.16970758019978
"332","{word_freq_addresses=[-Inf;0.025],word_freq_edu=(0.035;0.125]} => {class=0}",0.00265700483091787,1,1.65005978477481,0.923076923076923,7.16970758019978,7.16970758019978
"333","{word_freq_you=[-Inf;0.115],word_freq_font=(0.115; Inf]} => {class=1}",0.00265700483091787,1,2.53832004904966,0.923076923076923,16.9666008800488,16.9666008800488
"334","{X.char_freq_..21.=(0.011;0.0785],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"335","{word_freq_project=(0.085; Inf],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"336","{word_freq_project=(0.085; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"337","{word_freq_re=(1.57; Inf],X.char_freq_..3B.=(0.0665; Inf]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"338","{word_freq_will=(2.805; Inf],word_freq_project=(0.085; Inf]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"339","{word_freq_mail=(2.1; Inf],word_freq_1999=(0.105; Inf]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"340","{word_freq_edu=(0.035;0.125],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.00241545893719807,1,1.65005978477481,0.916666666666667,6.51633779411069,6.5163377941107
"341","{X.char_freq_..3B.=(0.0665; Inf],capital_run_length_longest=(240; Inf]} => {class=1}",0.00241545893719807,1,2.53832004904966,0.916666666666667,15.4204479493114,15.4204479493114
"342","{word_freq_addresses=(0.025; Inf],word_freq_font=(0.115; Inf]} => {class=1}",0.00241545893719807,1,2.53832004904966,0.916666666666667,15.4204479493114,15.4204479493114
"343","{word_freq_mail=(2.1; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.00241545893719807,1,2.53832004904966,0.916666666666667,15.4204479493114,15.4204479493114
"344","{word_freq_labs=(0.125; Inf],capital_run_length_average=(4.813; Inf]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"345","{word_freq_credit=(0.08; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"346","{X.char_freq_..28.=(0.002;0.1105],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"347","{word_freq_over=(0.265; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"348","{word_freq_original=(0.245; Inf],capital_run_length_total=(9.5;31.5]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"349","{word_freq_mail=(0.045;2.1],word_freq_re=(1.57; Inf]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"350","{word_freq_people=(0.115; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"351","{word_freq_will=(2.805; Inf],word_freq_business=(0.055; Inf]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"352","{word_freq_will=(2.805; Inf],word_freq_85=(0.195; Inf]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"353","{word_freq_your=[-Inf;0.385],word_freq_edu=(0.035;0.125]} => {class=0}",0.00217391304347826,1,1.65005978477481,0.909090909090909,5.863284333263,5.863284333263
"354","{capital_run_length_longest=[-Inf;5.5],capital_run_length_total=(130.5;710]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"355","{word_freq_you=(0.115;0.805],capital_run_length_total=(9.5;31.5]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"356","{word_freq_make=(0.075; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"357","{word_freq_people=(0.115; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"358","{word_freq_will=(2.805; Inf],word_freq_email=(0.015; Inf]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"359","{word_freq_will=(2.805; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"360","{word_freq_all=(1.93; Inf],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"361","{word_freq_mail=(2.1; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"362","{word_freq_address=(1.77;5.115],word_freq_re=(1.57; Inf]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"363","{word_freq_your=(6.6; Inf],capital_run_length_longest=(18.5;55.5]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"364","{word_freq_make=(0.075; Inf],word_freq_your=(6.6; Inf]} => {class=0}",0.00193236714975845,1,1.65005978477481,0.9,5.21054696799171,5.21054696799171
"365","{word_freq_000=(0.26; Inf],word_freq_conference=(0.01; Inf]} => {class=1}",0.00193236714975845,1,2.53832004904966,0.9,12.3303872276198,12.3303872276198
"366","{word_freq_font=(0.115; Inf],word_freq_re=(0.135;0.575]} => {class=1}",0.00193236714975845,1,2.53832004904966,0.9,12.3303872276198,12.3303872276198
"367","{word_freq_font=(0.115; Inf],word_freq_000=(0.125;0.26]} => {class=1}",0.00193236714975845,1,2.53832004904966,0.9,12.3303872276198,12.3303872276198
"368","{word_freq_hp=(1.495; Inf],X.char_freq_..21.=(0.377;7.52]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"369","{word_freq_re=(0.135;0.575],capital_run_length_total=(9.5;31.5]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"370","{word_freq_hpl=(0.12; Inf],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"371","{word_freq_project=(0.085; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"372","{word_freq_re=(0.575;1.57],word_freq_conference=(0.01; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"373","{word_freq_mail=(0.045;2.1],word_freq_will=(2.805; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"374","{word_freq_will=(2.805; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"375","{word_freq_font=(0.115; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"376","{word_freq_all=(1.93; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"377","{word_freq_mail=(2.1; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"378","{word_freq_mail=(2.1; Inf],capital_run_length_longest=(5.5;9.5]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"379","{word_freq_mail=(2.1; Inf],word_freq_labs=(0.125; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"380","{word_freq_mail=(2.1; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00169082125603865,1,1.65005978477481,0.888888888888889,4.5581254688541,4.5581254688541
"381","{word_freq_all=(1.93; Inf],word_freq_remove=(0.01; Inf]} => {class=1}",0.00169082125603865,1,2.53832004904966,0.888888888888889,10.78647835022,10.78647835022
"382","{word_freq_money=(0.01; Inf],word_freq_hp=(0.12;1.495]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"383","{X.char_freq_..3B.=(0.0665; Inf],capital_run_length_total=[-Inf;9.5]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"384","{word_freq_your=(0.385;1.025],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"385","{word_freq_re=(0.135;0.575],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"386","{word_freq_report=(0.045; Inf],capital_run_length_average=[-Inf;1.075]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"387","{word_freq_over=(0.075;0.265],word_freq_re=(0.575;1.57]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"388","{word_freq_make=(0.075; Inf],word_freq_re=(1.57; Inf]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"389","{word_freq_edu=(0.125; Inf],X.char_freq_..23.=(0.0075;0.035]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"390","{word_freq_will=(2.805; Inf],word_freq_your=(0.385;1.025]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"391","{word_freq_all=(1.93; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"392","{word_freq_mail=(2.1; Inf],X.char_freq_..23.=(0.035; Inf]} => {class=0}",0.00144927536231884,1,1.65005978477481,0.875,3.90601960662949,3.90601960662949
"393","{X.char_freq_..3B.=(0.0665; Inf],X.char_freq_..23.=(0.0075;0.035]} => {class=1}",0.00144927536231884,1,2.53832004904966,0.875,9.2433164050299,9.2433164050299
"394","{word_freq_font=(0.115; Inf],X.char_freq_..24.=(0.0125;0.0555]} => {class=1}",0.00120772946859903,1,2.53832004904966,0.857142857142857,7.70090085013979,7.70090085013979
"395","{word_freq_all=(1.93; Inf],word_freq_receive=(0.045; Inf]} => {class=1}",0.00120772946859903,1,2.53832004904966,0.857142857142857,7.70090085013979,7.70090085013979
"396","{word_freq_mail=(2.1; Inf],capital_run_length_total=(710; Inf]} => {class=1}",0.00120772946859903,1,2.53832004904966,0.857142857142857,7.70090085013979,7.70090085013979
"397","{word_freq_font=(0.115; Inf],word_freq_re=(0.575;1.57]} => {class=1}",0.000966183574879227,1,2.53832004904966,0.833333333333333,6.15923114416403,6.15923114416403
"398","{word_freq_000=(0.125;0.26],X.char_freq_..5B.=(0.0325; Inf]} => {class=1}",0.000966183574879227,1,2.53832004904966,0.833333333333333,6.15923114416403,6.15923114416403
"399","{word_freq_mail=(2.1; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.000966183574879227,1,2.53832004904966,0.833333333333333,6.15923114416403,6.15923114416403
"400","{word_freq_you=(7.205; Inf],capital_run_length_longest=(9.5;18.5]} => {class=1}",0.000966183574879227,1,2.53832004904966,0.833333333333333,6.15923114416403,6.15923114416403
"401","{word_freq_will=(0.985;2.805],word_freq_you=(7.205; Inf]} => {class=1}",0.000966183574879227,1,2.53832004904966,0.833333333333333,6.15923114416403,6.15923114416403
"402","{word_freq_remove=(0.01; Inf],capital_run_length_average=[-Inf;1.075]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"403","{word_freq_credit=(0.08; Inf],word_freq_data=(0.335; Inf]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"404","{word_freq_internet=(0.015; Inf],word_freq_re=(1.57; Inf]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"405","{word_freq_remove=(0.01; Inf],word_freq_will=(2.805; Inf]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"406","{word_freq_all=(1.93; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"407","{word_freq_all=(1.93; Inf],word_freq_our=(0.01;0.375]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"408","{word_freq_mail=(2.1; Inf],word_freq_credit=(0.08; Inf]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"409","{word_freq_mail=(2.1; Inf],X.char_freq_..24.=(0.0555;0.1425]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"410","{word_freq_address=(1.77;5.115],word_freq_remove=(0.01; Inf]} => {class=1}",0.00072463768115942,1,2.53832004904966,0.8,4.61830674624047,4.61830674624047
"411","{word_freq_george=(0.44; Inf]} => {class=0}",0.139613526570048,0.998272884283247,1.64720994058694,0.996557659208262,433.754496117736,429.959697015579
"412","{word_freq_george=(0.44; Inf],word_freq_parts=[-Inf; Inf]} => {class=0}",0.139613526570048,0.998272884283247,1.64720994058694,0.996557659208262,433.754496117736,429.959697015579
"413","{word_freq_george=(0.44; Inf],word_freq_table=[-Inf; Inf]} => {class=0}",0.139613526570048,0.998272884283247,1.64720994058694,0.996557659208262,433.754496117736,429.959697015579
"414","{word_freq_3d=[-Inf;0.365],word_freq_george=(0.44; Inf]} => {class=0}",0.139613526570048,0.998272884283247,1.64720994058694,0.996557659208262,433.754496117736,429.959697015579
"415","{word_freq_hp=(1.495; Inf],word_freq_re=[-Inf;0.015]} => {class=0}",0.078743961352657,0.996941896024465,1.64501373038712,0.993920972644377,227.230125257995,223.716093698939
"416","{word_freq_lab=(0.125; Inf]} => {class=0}",0.0748792270531401,0.996784565916399,1.64475412630287,0.993610223642173,215.035579930116,211.53974938667
"417","{word_freq_lab=(0.125; Inf],word_freq_parts=[-Inf; Inf]} => {class=0}",0.0748792270531401,0.996784565916399,1.64475412630287,0.993610223642173,215.035579930116,211.53974938667
"418","{word_freq_lab=(0.125; Inf],word_freq_table=[-Inf; Inf]} => {class=0}",0.0748792270531401,0.996784565916399,1.64475412630287,0.993610223642173,215.035579930116,211.53974938667
"419","{word_freq_3d=[-Inf;0.365],word_freq_lab=(0.125; Inf]} => {class=0}",0.0748792270531401,0.996784565916399,1.64475412630287,0.993610223642173,215.035579930116,211.53974938667
"420","{word_freq_650=(0.01; Inf],word_freq_85=(0.195; Inf]} => {class=0}",0.0714975845410628,0.996632996632997,1.64450402792372,0.993311036789298,204.448711585206,200.968990201887
"421","{word_freq_hp=(1.495; Inf],word_freq_labs=[-Inf;0.125]} => {class=0}",0.0632850241545894,0.996197718631179,1.64378579319772,0.992452830188679,179.056366002272,175.616753302051
"422","{word_freq_telnet=(0.045; Inf]} => {class=0}",0.0628019323671498,0.996168582375479,1.64373771663391,0.992395437262357,177.576576744629,174.139378663455
"423","{word_freq_telnet=(0.045; Inf],word_freq_parts=[-Inf; Inf]} => {class=0}",0.0628019323671498,0.996168582375479,1.64373771663391,0.992395437262357,177.576576744629,174.139378663455
"424","{word_freq_telnet=(0.045; Inf],word_freq_table=[-Inf; Inf]} => {class=0}",0.0628019323671498,0.996168582375479,1.64373771663391,0.992395437262357,177.576576744629,174.139378663455
"425","{word_freq_your=[-Inf;0.385],word_freq_85=(0.195; Inf]} => {class=0}",0.0613526570048309,0.996078431372549,1.64358896208942,0.992217898832685,173.146362766361,169.716453393816
