Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-4.2625;-3.525],(-0.1035;0.519],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
Bill,Male,(-4.2625;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;-0.0225],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hod
Bill,Male,(-4.2625;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;-0.0225],(-0.9915;-0.396],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
Bill,Male,[-Inf;-4.6685],(3.1765; Inf],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hud
Bill,Male,(-3.525;-3.019],(1.4125;2.1445],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
David,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
David,Male,(-2.1225;-1.557],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
David,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hAd
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],had
David,Male,(-3.019;-2.403],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hOd
David,Male,(-3.525;-3.019],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
David,Male,(-4.2625;-3.525],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hed
David,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
David,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hId
David,Male,(-1.557; Inf],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],had
David,Male,(-3.019;-2.403],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.525],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
David,Male,(-3.525;-3.019],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
David,Male,(-4.2625;-3.525],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
David,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
David,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
David,Male,(-1.557; Inf],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
David,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hAd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
David,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],had
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-1.127;-0.6605],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.525],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
David,Male,(-3.525;-3.019],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(0.4795; Inf],(-0.511;0.0765],(0.122; Inf],[-Inf; Inf],hud
David,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
David,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
David,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hId
David,Male,(-1.557; Inf],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
David,Male,(-1.557; Inf],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hAd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
David,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],had
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-1.127;-0.6605],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.525],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
David,Male,(-4.2625;-3.525],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(0.4795; Inf],(-0.511;0.0765],(0.122; Inf],[-Inf; Inf],hud
David,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
David,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
David,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hId
David,Male,(-1.557; Inf],(0.519;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
David,Male,(-1.557; Inf],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hAd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hYd
David,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],had
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.525],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
David,Male,(-4.2625;-3.525],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(0.4795; Inf],(-0.511;0.0765],(0.122; Inf],[-Inf; Inf],hud
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
David,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hid
David,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],(0.829; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hId
David,Male,(-1.557; Inf],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hAd
David,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
David,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],had
David,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.525],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
David,Male,(-3.525;-3.019],(1.4125;2.1445],[-Inf;0.4725],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.1445;3.1765],[-Inf;0.4725],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],(0.4795; Inf],(-0.511;0.0765],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hid
Mark,Male,(-2.1225;-1.557],(-0.1035;0.519],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(-0.511;0.0765],(-0.3385;0.122],[-Inf; Inf],hAd
Mark,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],had
Mark,Male,(-3.525;-3.019],(1.4125;2.1445],(0.4725;1.086],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-1.127;-0.6605],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mark,Male,(-4.2625;-3.525],(1.4125;2.1445],(0.4725;1.086],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
Mark,Male,(-3.525;-3.019],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
Mark,Male,(-1.557; Inf],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hid
Mark,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1225;-1.557],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hEd
Mark,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(-0.511;0.0765],(-0.3385;0.122],[-Inf; Inf],hAd
Mark,Male,(-3.019;-2.403],(2.1445;3.1765],[-Inf;0.4725],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
Mark,Male,(-3.019;-2.403],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],had
Mark,Male,(-3.525;-3.019],(1.4125;2.1445],(0.4725;1.086],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],(-1.127;-0.6605],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
Mark,Male,(-3.525;-3.019],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1225;-1.557],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hid
Mark,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1225;-1.557],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hEd
Mark,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(-0.511;0.0765],(-0.3385;0.122],[-Inf; Inf],hAd
Mark,Male,(-3.019;-2.403],(1.4125;2.1445],(0.4725;1.086],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mark,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],had
Mark,Male,(-3.525;-3.019],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
Mark,Male,(-3.525;-3.019],(0.519;1.4125],(0.4725;1.086],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1225;-1.557],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hid
Mark,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1225;-1.557],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
Mark,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(-0.511;0.0765],(-0.3385;0.122],[-Inf; Inf],hAd
Mark,Male,(-3.019;-2.403],(1.4125;2.1445],(0.4725;1.086],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hYd
Mark,Male,(-2.403;-2.1225],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],had
Mark,Male,(-3.525;-3.019],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hOd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
Mark,Male,(-4.6685;-4.2625],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-3.019;-2.403],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1225;-1.557],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hid
Mark,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1225;-1.557],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
Mark,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(-0.511;0.0765],(0.122; Inf],[-Inf; Inf],hAd
Mark,Male,(-3.019;-2.403],(1.4125;2.1445],(0.4725;1.086],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hYd
Mark,Male,(-2.403;-2.1225],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],had
Mark,Male,(-3.019;-2.403],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],(-0.9915;-0.396],[-Inf;1.451],[-Inf;-1.127],(-0.511;0.0765],(0.122; Inf],[-Inf; Inf],hOd
Mark,Male,(-4.2625;-3.525],(0.519;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-0.9915],[-Inf;1.451],[-Inf;-1.127],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hod
Mark,Male,(-3.525;-3.019],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],[-Inf;-0.9915],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.6685;-4.2625],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.9915;-0.396],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hud
Mark,Male,(-2.1225;-1.557],[-Inf;-0.1035],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hid
Mark,Male,(-1.557; Inf],(-0.1035;0.519],[-Inf;0.4725],[-Inf;-0.0225],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.122; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1225;-1.557],(0.519;1.4125],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.3385],[-Inf; Inf],hEd
Mark,Male,(-2.1225;-1.557],(1.4125;2.1445],[-Inf;0.4725],(-0.0225;0.829],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.3385;0.122],[-Inf; Inf],hAd
