Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7375;-3.355],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],[-Inf;-0.1235],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],(0.4245;0.711],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hAd
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
David,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
David,Male,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
David,Male,(-3.355;-3.0185],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
David,Male,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hed
David,Male,(-1.45; Inf],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],(0.4245;0.711],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
David,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hAd
David,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
David,Male,(-3.355;-3.0185],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
David,Male,(-4.2625;-3.7375],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
David,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
David,Male,(-1.45; Inf],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],(0.4245;0.711],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
David,Male,(-1.45; Inf],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hAd
David,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
David,Male,(-3.7375;-3.355],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hud
David,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
David,Male,(-1.45; Inf],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],(0.4245;0.711],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
David,Male,(-1.45; Inf],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hAd
David,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
David,Male,(-4.2625;-3.7375],(3.1765; Inf],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
David,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
David,Male,(-1.45; Inf],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],(-0.1235;0.4245],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
David,Male,(-1.45; Inf],(0.711;1.4125],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hEd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hAd
David,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hYd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
David,Male,(-3.7375;-3.355],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
David,Male,(-3.7375;-3.355],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hud
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
David,Male,(-1.45; Inf],[-Inf;-0.1235],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
David,Male,(-1.45; Inf],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
David,Male,(-2.1045;-1.45],(0.4245;0.711],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hEd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hAd
David,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hYd
David,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],had
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hOd
David,Male,(-3.7375;-3.355],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
David,Male,(-3.7375;-3.355],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
David,Male,(-4.6685;-4.2625],(2.215;3.1765],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],(0.4795; Inf],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hud
David,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hed
Mark,Male,(-2.1045;-1.45],[-Inf;-0.1235],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hid
Mark,Male,(-2.1045;-1.45],(-0.1235;0.4245],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(0.498; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hEd
Mark,Male,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],had
Mark,Male,(-3.355;-3.0185],(1.4125;2.215],(0.4725;1.086],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
Mark,Male,(-3.7375;-3.355],(1.4125;2.215],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Mark,Male,(-3.355;-3.0185],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Mark,Male,(-3.7375;-3.355],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
Mark,Male,(-1.45; Inf],(-0.1235;0.4245],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hEd
Mark,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Mark,Male,(-3.0185;-2.3195],(2.215;3.1765],[-Inf;0.4725],[-Inf;0.1735],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],had
Mark,Male,(-3.355;-3.0185],(1.4125;2.215],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
Mark,Male,(-3.7375;-3.355],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.2625;-3.7375],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1045;-1.45],[-Inf;-0.1235],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hid
Mark,Male,(-1.45; Inf],(-0.1235;0.4245],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hEd
Mark,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],(0.4725;1.086],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hYd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],had
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],(-1.104;-0.7345],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
Mark,Male,(-3.7375;-3.355],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],(0.4725;1.086],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.2625;-3.7375],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1045;-1.45],[-Inf;-0.1235],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hid
Mark,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hEd
Mark,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(-0.4105;0.12],[-Inf; Inf],hAd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],(0.4725;1.086],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hYd
Mark,Male,(-2.3195;-2.1045],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],had
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
Mark,Male,(-3.7375;-3.355],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.6685;-4.2625],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1045;-1.45],(-0.1235;0.4245],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
Mark,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hAd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],(0.4725;1.086],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Mark,Male,(-2.3195;-2.1045],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],had
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],[-Inf;-0.6605],[-Inf;0.0765],(0.12; Inf],[-Inf; Inf],hOd
Mark,Male,(-3.7375;-3.355],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
Mark,Male,(-3.355;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hUd
Mark,Male,(-4.6685;-4.2625],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hud
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hed
Mark,Male,(-2.1045;-1.45],[-Inf;-0.1235],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hid
Mark,Male,(-2.1045;-1.45],(-0.1235;0.4245],[-Inf;0.4725],[-Inf;0.1735],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hId
Mark,Male,(-2.1045;-1.45],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.4105],[-Inf; Inf],hEd
Mark,Male,(-2.1045;-1.45],(1.4125;2.215],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hAd
Mark,Male,(-3.0185;-2.3195],(1.4125;2.215],(0.4725;1.086],(0.1735;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.4105;0.12],[-Inf; Inf],hYd
Mark,Male,(-3.0185;-2.3195],(0.711;1.4125],[-Inf;0.4725],(0.1735;0.829],(-0.7345;0.498],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],had
Mark,Male,(-3.0185;-2.3195],(0.4245;0.711],(0.4725;1.086],(0.829; Inf],(-0.7345;0.498],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hOd
Mark,Male,(-3.7375;-3.355],(0.711;1.4125],(0.4725;1.086],(0.829; Inf],[-Inf;-1.104],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],(0.12; Inf],[-Inf; Inf],hod
