attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,attribute_21,attribute_22,attribute_23,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_31,attribute_32,attribute_33,attribute_34,attribute_35,attribute_36,attribute_37,attribute_38,attribute_39,attribute_40,attribute_41,attribute_42,attribute_43,attribute_44,attribute_45,attribute_46,attribute_47,attribute_48,attribute_49,attribute_50,attribute_51,attribute_52,attribute_53,attribute_54,attribute_55,attribute_56,attribute_57,attribute_58,attribute_59,attribute_60,Class
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.1164; Inf],(0.16315; Inf],[-Inf;0.16095],[-Inf;0.1677],(0.16265; Inf],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],(0.07585; Inf],[-Inf;0.04525],[-Inf; Inf],(0.01325; Inf],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],(0.01325; Inf],(0.00935; Inf],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],(0.01325; Inf],(0.00935; Inf],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.1164; Inf],(0.16315; Inf],[-Inf;0.16095],[-Inf;0.1677],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],(0.01325; Inf],(0.00935; Inf],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],(0.1677; Inf],[-Inf;0.16265],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],(0.1734; Inf],(0.0613; Inf],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],(0.16095; Inf],(0.1677; Inf],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.9233; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],(0.1734; Inf],(0.0613; Inf],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],(0.01325; Inf],(0.00935; Inf],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.4271; Inf],(0.38545; Inf],(0.1734; Inf],(0.0613; Inf],(0.07585; Inf],(0.04525; Inf],[-Inf; Inf],(0.01325; Inf],(0.00935; Inf],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.052; Inf],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],(0.16315; Inf],(0.16095; Inf],(0.1677; Inf],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.67995; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],[-Inf;0.07585],(0.04525; Inf],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.052; Inf],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.1164; Inf],(0.16315; Inf],(0.16095; Inf],(0.1677; Inf],[-Inf;0.16265],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.67995; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],(0.00935; Inf],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],(0.1677; Inf],(0.16265; Inf],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],(0.1734; Inf],(0.0613; Inf],(0.07585; Inf],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],(0.1677; Inf],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],(0.07585; Inf],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.052; Inf],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],(0.16095; Inf],(0.1677; Inf],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.67995; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],(0.1677; Inf],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],(0.07585; Inf],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],(0.01325; Inf],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.1164; Inf],[-Inf;0.16315],(0.16095; Inf],[-Inf;0.1677],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.9233; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],[-Inf;0.07585],(0.04525; Inf],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],(0.16095; Inf],(0.1677; Inf],(0.16265; Inf],(0.1665; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.9233; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.5047],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],(0.0613; Inf],(0.07585; Inf],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.1164],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],(0.0392; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.1164; Inf],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.052],[-Inf;0.0392],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.1164; Inf],[-Inf;0.16315],[-Inf;0.16095],[-Inf;0.1677],[-Inf;0.16265],[-Inf;0.1665],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.67995],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.9233],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],(0.5047; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;0.4271],[-Inf;0.38545],[-Inf;0.1734],[-Inf;0.0613],[-Inf;0.07585],[-Inf;0.04525],[-Inf; Inf],[-Inf;0.01325],[-Inf;0.00935],[-Inf; Inf],[-Inf;0.0225],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf; Inf],Rock
