"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"7795" "{CIRCULARITY=(40.5;49.5],RADIUS RATIO=[-Inf;174.5],MAX.LENGTH ASPECT RATIO=(8.5;16]} => {Class=van}" 0.106438896189225 1 0.106438896189225 4.25139664804469 81 3 1 81 1
"24080" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED VARIANCE_MINOR=(389.5;570.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=saab}" 0.0144546649145861 0.846153846153846 0.0170827858081472 3.30216962524655 11 4 0.75 6 0.902946273830156
"25984" "{ELONGATEDNESS=(46.5; Inf],SKEWNESS ABOUT_MAJOR=(74.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=van}" 0.0144546649145861 0.846153846153846 0.0170827858081472 3.59733562526859 11 4 0.333333333333333 1 0.9
"13172" "{CIRCULARITY=(54.5; Inf],PR.AXIS ASPECT RATIO=(52.5;68.5],SCATTER RATIO=(199.5;230.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0275952693823916 0.84 0.0328515111695138 3.34680628272251 21 4 0.5 1 0.898625429553265
"23219" "{COMPACTNESS=(103.5; Inf],MAX.LENGTH RECTANGULARITY=(148.5;165.5],SCALED RADIUS OF GYRATION=(189.5;241.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=saab}" 0.0275952693823916 0.84 0.0328515111695138 3.27815384615385 21 4 0.5 1 0.897260273972603
"46950" "{MAX.LENGTH ASPECT RATIO=[-Inf;8.5],SCALED RADIUS OF GYRATION=(189.5;241.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=bus}" 0.0197109067017083 0.833333333333333 0.0236530880420499 3.23554421768708 15 4 0.333333333333333 1 0.894378194207836
"24138" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(134.5;148.5],SCALED VARIANCE_MINOR=(389.5;570.5]} => {Class=saab}" 0.0131406044678055 0.833333333333333 0.0157687253613666 3.25213675213675 10 4 0.5 1 0.893039049235993
"22784" "{COMPACTNESS=(103.5; Inf],PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=saab}" 0.0367936925098555 0.823529411764706 0.0446780551905388 3.21387631975867 28 4 0.5 1 0.8917089678511
"34911" "{SCALED VARIANCE_MINOR=(570.5;721.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(10.5; Inf],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0367936925098555 0.823529411764706 0.0446780551905388 3.21387631975867 28 4 1 1 0.891891891891892
"24221" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(389.5;570.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=saab}" 0.0236530880420499 0.818181818181818 0.0289093298291721 3.19300699300699 18 4 0.75 3 0.890939597315436
"18912" "{COMPACTNESS=(98.5;103.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED VARIANCE_MAJOR=(180.5;215.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=opel}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.25987624940505 9 4 0.888888888888889 8 0.890909090909091
"27448" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(163.5;199.5],SCALED VARIANCE_MAJOR=(215.5;239],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.19300699300699 9 4 1 2 0.891268533772652
"40773" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=[-Inf;8.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SCALED VARIANCE_MAJOR=[-Inf;165.5]} => {Class=saab}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.19300699300699 9 4 1 3 0.891803278688525
"32644" "{DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS RECTANGULARITY=[-Inf;18.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=van}" 0.0289093298291721 0.814814814814815 0.0354796320630749 3.46410097248086 22 4 0.333333333333333 2 0.886363636363636
"17760" "{DISTANCE CIRCULARITY=[-Inf;64.5],PR.AXIS RECTANGULARITY=[-Inf;18.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0223390275952694 0.80952380952381 0.0275952693823916 3.44160681032189 17 4 0.25 1 0.882258064516129
"19146" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(199.5;230.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=opel}" 0.0328515111695138 0.806451612903226 0.0407358738501971 3.21313967235264 25 4 0.6 6 0.877777777777778
"187" "{CIRCULARITY=(54.5; Inf],SCATTER RATIO=(199.5;230.5]} => {Class=opel}" 0.0473061760840999 0.8 0.0591327201051248 3.18743455497382 36 2 0.333333333333333 1 0.87519747235387
"17756" "{DISTANCE CIRCULARITY=[-Inf;64.5],PR.AXIS RECTANGULARITY=[-Inf;18.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0157687253613666 0.8 0.0197109067017083 3.40111731843575 12 4 0.5 1 0.874015748031496
"33021" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MAJOR=(180.5;215.5],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=opel}" 0.0157687253613666 0.8 0.0197109067017083 3.18743455497382 12 4 0.666666666666667 4 0.87207488299532
"13557" "{PR.AXIS ASPECT RATIO=(68.5;86.5],MAX.LENGTH RECTANGULARITY=(165.5;172.5],SCALED VARIANCE_MINOR=(570.5;721.5],SCALED RADIUS OF GYRATION=(189.5;241.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 1 1 0.872274143302181
"14689" "{DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=(174.5;234.5],SCALED VARIANCE_MINOR=(389.5;570.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 1 1 0.872472783825817
"23808" "{DISTANCE CIRCULARITY=(76.5;92.5],SCALED VARIANCE_MINOR=(389.5;570.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 1 2 0.872868217054264
"38587" "{SCATTER RATIO=(199.5;230.5],SCALED RADIUS OF GYRATION=(170.5;189.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 1 3 0.873456790123457
"44384" "{RADIUS RATIO=[-Inf;174.5],ELONGATEDNESS=(29.5;41.5],SCALED RADIUS OF GYRATION=(189.5;241.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=opel}" 0.0144546649145861 0.785714285714286 0.0183968462549277 3.13051608077786 11 4 0.5 1 0.872307692307692
"29307" "{CIRCULARITY=(49.5;54.5],DISTANCE CIRCULARITY=(92.5; Inf],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=saab}" 0.038107752956636 0.783783783783784 0.0486202365308804 3.05876645876646 29 4 1 1 0.872503840245776
"22850" "{COMPACTNESS=(103.5; Inf],MAX.LENGTH RECTANGULARITY=(148.5;165.5],SCALED VARIANCE_MINOR=(570.5;721.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0236530880420499 0.782608695652174 0.0302233902759527 3.05418060200669 18 4 0.5 1 0.871362940275651
"19144" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(199.5;230.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0512483574244415 0.78 0.0657030223390276 3.10774869109948 39 4 0.5 3 0.867981790591806
"33026" "{CIRCULARITY=(40.5;49.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MAJOR=(180.5;215.5],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=opel}" 0.0210249671484888 0.727272727272727 0.0289093298291721 2.89766777724893 16 4 0.5 1 0.866868381240545
"26768" "{COMPACTNESS=[-Inf;87.5],CIRCULARITY=[-Inf;40.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 0.333333333333333 1 0.864457831325301
"38057" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MAJOR=[-Inf;165.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 0.625 5 0.861607142857143
"38125" "{COMPACTNESS=[-Inf;87.5],PR.AXIS RECTANGULARITY=(18.5;19.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=saab}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.83822843822844 8 4 0.5 1 0.86053412462908
"44173" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=[-Inf;8.5],PR.AXIS RECTANGULARITY=(18.5;19.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 1 3 0.861152141802068
"44176" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=[-Inf;8.5],SCALED RADIUS OF GYRATION=[-Inf;170.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 0.5 1 0.860088365243004
"31767" "{ELONGATEDNESS=(46.5; Inf],PR.AXIS RECTANGULARITY=[-Inf;18.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.0867279894875164 0.717391304347826 0.120893561103811 3.04991498664076 66 4 0.277777777777778 5 0.845050215208034
"4506" "{CIRCULARITY=[-Inf;40.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=opel}" 0.0131406044678055 0.714285714285714 0.0183968462549277 2.84592370979806 10 3 0.5 1 0.844062947067239
"27613" "{SCATTER RATIO=(163.5;199.5],MAX.LENGTH RECTANGULARITY=(148.5;165.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0131406044678055 0.714285714285714 0.0183968462549277 2.78754578754579 10 4 0.666666666666667 2 0.843304843304843
"27771" "{CIRCULARITY=(40.5;49.5],SCATTER RATIO=(163.5;199.5],PR.AXIS RECTANGULARITY=(20.5;25.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0131406044678055 0.714285714285714 0.0183968462549277 2.78754578754579 10 4 1 1 0.84352773826458
"5355" "{ELONGATEDNESS=(46.5; Inf],PR.AXIS RECTANGULARITY=[-Inf;18.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.106438896189225 0.704347826086957 0.151116951379763 2.99446198688365 81 3 0.5 1 0.842553191489362
"27415" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCATTER RATIO=(163.5;199.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5]} => {Class=saab}" 0.011826544021025 0.692307692307692 0.0170827858081472 2.70177514792899 9 4 0.714285714285714 5 0.841292134831461
"35477" "{MAX.LENGTH ASPECT RATIO=[-Inf;8.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=opel}" 0.011826544021025 0.692307692307692 0.0170827858081472 2.75835682641965 9 4 0.625 5 0.838888888888889
"24114" "{PR.AXIS RECTANGULARITY=(20.5;25.5],SCALED VARIANCE_MINOR=(389.5;570.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0197109067017083 0.681818181818182 0.0289093298291721 2.66083916083916 15 4 0.5 1 0.837950138504155
"33286" "{DISTANCE CIRCULARITY=(92.5; Inf],SCALED VARIANCE_MAJOR=(180.5;215.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=opel}" 0.0157687253613666 0.666666666666667 0.0236530880420499 2.65619546247818 12 4 1 1 0.838174273858921
"22399" "{CIRCULARITY=(40.5;49.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=[-Inf;8.5],PR.AXIS RECTANGULARITY=(19.5;20.5]} => {Class=opel}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.65619546247818 10 4 0.333333333333333 1 0.836088154269973
"33094" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MAJOR=(180.5;215.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.6017094017094 10 4 0.8 4 0.835841313269494
"38237" "{COMPACTNESS=(87.5;98.5],RADIUS RATIO=(174.5;234.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5]} => {Class=saab}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.6017094017094 10 4 0.5 2 0.834013605442177
"38850" "{CIRCULARITY=(40.5;49.5],SCATTER RATIO=(199.5;230.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=opel}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.65619546247818 10 4 1 1 0.834239130434783
"2396" "{MAX.LENGTH ASPECT RATIO=[-Inf;8.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=opel}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.65619546247818 8 3 0.5 3 0.831536388140162
"23894" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=[-Inf;40.5],SCALED VARIANCE_MINOR=(389.5;570.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.6017094017094 8 4 0.5 1 0.830645161290323
"22413" "{CIRCULARITY=[-Inf;40.5],DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;68.5],PR.AXIS RECTANGULARITY=(19.5;20.5]} => {Class=saab}" 0.0144546649145861 0.647058823529412 0.0223390275952694 2.52518853695324 11 4 0.666666666666667 2 0.829986613119143
"38148" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0144546649145861 0.647058823529412 0.0223390275952694 2.52518853695324 11 4 0.333333333333333 1 0.828
"38100" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.011826544021025 0.642857142857143 0.0183968462549277 2.50879120879121 9 4 1 1 0.828229027962716
"24750" "{COMPACTNESS=(87.5;98.5],RADIUS RATIO=[-Inf;174.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MINOR=(344.5;389.5]} => {Class=saab}" 0.0105124835742444 0.615384615384615 0.0170827858081472 2.40157790927022 8 4 1 1 0.828457446808511
"25933" "{COMPACTNESS=[-Inf;87.5],CIRCULARITY=[-Inf;40.5],PR.AXIS RECTANGULARITY=[-Inf;18.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=opel}" 0.0105124835742444 0.615384615384615 0.0170827858081472 2.45187273459525 8 4 0.5 1 0.827586206896552
"41348" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH ASPECT RATIO=(8.5;16],ELONGATEDNESS=(29.5;41.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0131406044678055 0.588235294117647 0.0223390275952694 2.34370187865722 10 4 1 1 0.827814569536424
"40095" "{COMPACTNESS=[-Inf;87.5],SCALED VARIANCE_MAJOR=[-Inf;165.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.011826544021025 0.5625 0.0210249671484888 2.24116492146597 9 4 0.666666666666667 2 0.827176781002638
"564" "{SKEWNESS ABOUT_MINOR=(10.5; Inf],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.026281208935611 0.555555555555556 0.0473061760840999 2.16809116809117 20 2 1 1 0.827404479578393
"0" "{} => {Class=opel}" 0.250985545335085 0.250985545335085 1 1 191 0 1 2 0.827858081471748
