"44812" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0105263157894737 0.8 0.0131578947368421 3.2 8 4 0.777777777777778 7 0.889250814332248
"17419" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;17.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0302631578947368 0.793103448275862 0.0381578947368421 3.17241379310345 23 4 0.4 2 0.88529886914378
"17292" "{COMPACTNESS=(98.5;103.5],DISTANCE CIRCULARITY=(92.5; Inf],KURTOSIS ABOUT_MINOR=(185.5;191.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=opel}" 0.0486842105263158 0.787234042553192 0.0618421052631579 3.14893617021277 37 4 0.333333333333333 1 0.882636655948553
"2209" "{DISTANCE CIRCULARITY=[-Inf;64.5],SCALED VARIANCE_MAJOR=[-Inf;162.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0289473684210526 0.785714285714286 0.0368421052631579 3.33599361532322 22 3 0.333333333333333 1 0.88
"16279" "{DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=(167.5; Inf],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0144736842105263 0.785714285714286 0.0184210526315789 3.06227106227106 11 4 0.666666666666667 4 0.87797147385103
"35506" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;67.5],SCALED VARIANCE_MAJOR=(180.5;239],SKEWNESS ABOUT_MINOR=(10.5; Inf]} => {Class=opel}" 0.0184210526315789 0.777777777777778 0.0236842105263158 3.11111111111111 14 4 0.8 4 0.877358490566038
"17515" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;17.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=opel}" 0.0473684210526316 0.765957446808511 0.0618421052631579 3.06382978723404 36 4 1 1 0.877551020408163
"5796" "{SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.0960526315789474 0.760416666666667 0.126315789473684 3.22858472998138 73 3 0.315789473684211 6 0.861280487804878
"21622" "{PR.AXIS ASPECT RATIO=(52.5;67.5],ELONGATEDNESS=(29.5;41.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=saab}" 0.0118421052631579 0.75 0.0157894736842105 2.92307692307692 9 4 1 2 0.861702127659574
"43822" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0118421052631579 0.75 0.0157894736842105 2.92307692307692 9 4 0.777777777777778 7 0.860569715142429
"549" "{SCATTER RATIO=[-Inf;140.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.115789473684211 0.745762711864407 0.155263157894737 3.16636682132374 88 2 0.2 1 0.855654761904762
"28322" "{DISTANCE CIRCULARITY=(92.5; Inf],PR.AXIS ASPECT RATIO=(67.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;17.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=opel}" 0.0223684210526316 0.739130434782609 0.0302631578947368 2.95652173913044 17 4 1 1 0.855869242199109
"16258" "{DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=(167.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;17.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0144736842105263 0.733333333333333 0.0197368421052632 2.85811965811966 11 4 0.333333333333333 1 0.853550295857988
"37317" "{MAX.LENGTH RECTANGULARITY=(147.5;160.5],SCALED VARIANCE_MINOR=(389.5;629.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0144736842105263 0.733333333333333 0.0197368421052632 2.85811965811966 11 4 0.5 1 0.852507374631268
"44320" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;67.5],SCALED RADIUS OF GYRATION=[-Inf;170.5]} => {Class=opel}" 0.0144736842105263 0.733333333333333 0.0197368421052632 2.93333333333333 11 4 0.7 7 0.850290697674419
"2354" "{DISTANCE CIRCULARITY=[-Inf;64.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.83449883449883 8 3 0.75 6 0.849137931034483
"3236" "{COMPACTNESS=[-Inf;87.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 3 1 2 0.849570200573066
"3249" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 3 0.333333333333333 1 0.847360912981455
"3264" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 3 0.5 1 0.846372688477952
"5199" "{MAX.LENGTH RECTANGULARITY=(160.5;172.5],SCALED VARIANCE_MINOR=(389.5;629.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 3 1 3 0.847025495750708
"8095" "{CIRCULARITY=[-Inf;40.5],RADIUS RATIO=(167.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;17.5]} => {Class=saab}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.83449883449883 8 3 1 1 0.847241867043847
"19217" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MINOR=(344.5;389.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.83449883449883 8 4 1 4 0.848101265822785
"20043" "{PR.AXIS ASPECT RATIO=(52.5;67.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 4 1 1 0.848314606741573
"20187" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;239],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 4 1 1 0.848527349228612
"40496" "{CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf],HOLLOWS RATIO=[-Inf;189.5]} => {Class=saab}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.83449883449883 8 4 0.666666666666667 2 0.847765363128492
"43158" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.90909090909091 8 4 0.5 1 0.846796657381616
"43660" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.83449883449883 8 4 0.666666666666667 2 0.846047156726768
"43717" "{COMPACTNESS=(87.5;98.5],RADIUS RATIO=[-Inf;167.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0105263157894737 0.727272727272727 0.0144736842105263 2.83449883449883 8 4 0.5 1 0.845089903181189
"16515" "{RADIUS RATIO=(167.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;17.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0171052631578947 0.722222222222222 0.0236842105263158 2.81481481481481 13 4 0.666666666666667 2 0.84435261707989
"20211" "{PR.AXIS ASPECT RATIO=(52.5;67.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;239],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=opel}" 0.0197368421052632 0.714285714285714 0.0276315789473684 2.85714285714286 15 4 1 1 0.844566712517194
"44160" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;17.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=opel}" 0.0223684210526316 0.708333333333333 0.0315789473684211 2.83333333333333 17 4 0.75 3 0.844049247606019
"7903" "{RADIUS RATIO=[-Inf;167.5],SCALED VARIANCE_MAJOR=(180.5;239],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0157894736842105 0.705882352941177 0.0223684210526316 2.82352941176471 12 3 1 1 0.844262295081967
"15816" "{RADIUS RATIO=(167.5; Inf],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],SKEWNESS ABOUT_MINOR=(10.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0118421052631579 0.692307692307692 0.0171052631578947 2.69822485207101 9 4 1 1 0.844474761255116
"43215" "{COMPACTNESS=(87.5;98.5],RADIUS RATIO=[-Inf;167.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0118421052631579 0.692307692307692 0.0171052631578947 2.69822485207101 9 4 1 1 0.844686648501362
"44310" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;67.5],PR.AXIS RECTANGULARITY=(18.5;19.5]} => {Class=opel}" 0.0118421052631579 0.692307692307692 0.0171052631578947 2.76923076923077 9 4 1 1 0.844897959183673
"46333" "{CIRCULARITY=(40.5;49.5],ELONGATEDNESS=(29.5;41.5],SCALED RADIUS OF GYRATION=(170.5;192.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0118421052631579 0.692307692307692 0.0171052631578947 2.69822485207101 9 4 0.5 1 0.843962008141113
"40004" "{MAX.LENGTH ASPECT RATIO=(8.5;17.5],SCALED VARIANCE_MINOR=(389.5;629.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0144736842105263 0.6875 0.0210526315789474 2.75 11 4 1 1 0.844173441734417
"43288" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(92.5; Inf],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0157894736842105 0.666666666666667 0.0236842105263158 2.66666666666667 12 4 1 1 0.844384303112314
"19213" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(41.5;46.5],SCALED VARIANCE_MINOR=(344.5;389.5]} => {Class=saab}" 0.0105263157894737 0.666666666666667 0.0157894736842105 2.5982905982906 8 4 1 1 0.844594594594595
"21636" "{CIRCULARITY=[-Inf;40.5],PR.AXIS ASPECT RATIO=(52.5;67.5],PR.AXIS RECTANGULARITY=(19.5;20.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0105263157894737 0.666666666666667 0.0157894736842105 2.5982905982906 8 4 0.5 1 0.84366576819407
"21691" "{PR.AXIS ASPECT RATIO=(52.5;67.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SKEWNESS ABOUT_MINOR=[-Inf;10.5]} => {Class=saab}" 0.0105263157894737 0.666666666666667 0.0157894736842105 2.5982905982906 8 4 1 2 0.844086021505376
"40647" "{CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],HOLLOWS RATIO=[-Inf;189.5]} => {Class=saab}" 0.0105263157894737 0.666666666666667 0.0157894736842105 2.5982905982906 8 4 0.6 3 0.842456608811749
"43848" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=[-Inf;167.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5]} => {Class=saab}" 0.0105263157894737 0.666666666666667 0.0157894736842105 2.5982905982906 8 4 1 1 0.842666666666667
"7715" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5]} => {Class=opel}" 0.0118421052631579 0.642857142857143 0.0184210526315789 2.57142857142857 9 3 0.666666666666667 2 0.841965471447543
"43931" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;67.5],SCATTER RATIO=(163.5;230.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5]} => {Class=saab}" 0.0118421052631579 0.642857142857143 0.0184210526315789 2.50549450549451 9 4 1 1 0.842175066312997
"2532" "{MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105263157894737 0.615384615384615 0.0171052631578947 2.46153846153846 8 3 1 1 0.842384105960265
"44868" "{DISTANCE CIRCULARITY=(92.5; Inf],SKEWNESS ABOUT_MINOR=[-Inf;10.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=opel}" 0.068421052631579 0.590909090909091 0.115789473684211 2.36363636363636 52 4 1 1 0.842592592592593
"2545" "{CIRCULARITY=(40.5;49.5],SCALED RADIUS OF GYRATION=(170.5;192.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0105263157894737 0.571428571428571 0.0184210526315789 2.22710622710623 8 3 1 1 0.842800528401585
"15813" "{CIRCULARITY=(40.5;49.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],SKEWNESS ABOUT_MINOR=(10.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0105263157894737 0.571428571428571 0.0184210526315789 2.22710622710623 8 4 1 1 0.843007915567282
"24993" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;67.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED VARIANCE_MINOR=(344.5;389.5]} => {Class=saab}" 0.0105263157894737 0.533333333333333 0.0197368421052632 2.07863247863248 8 4 1 1 0.843214756258234
"0" "{} => {Class=opel}" 0.25 0.25 1 1 190 0 1 1 0.843421052631579
