"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"8081" "{RADIUS RATIO=[-Inf;167.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MAJOR=(165.5;180.5]} => {Class=van}" 0.0814717477003942 1 0.0814717477003942 4.25139664804469 62 3 1 62 1
"21459" "{DISTANCE CIRCULARITY=[-Inf;64.5],SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=van}" 0.0144546649145861 0.846153846153846 0.0170827858081472 3.59733562526859 11 4 0.666666666666667 2 0.931947069943289
"36501" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MINOR=(581.5;721.5],SCALED RADIUS OF GYRATION=(192.5;251.5]} => {Class=opel}" 0.0144546649145861 0.846153846153846 0.0170827858081472 3.37132501006847 11 4 1 1 0.932075471698113
"35160" "{DISTANCE CIRCULARITY=(64.5;76.5],SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.0512483574244415 0.829787234042553 0.0617608409986859 3.52775466539879 39 4 0.142857142857143 1 0.921787709497207
"33243" "{COMPACTNESS=(98.5; Inf],RADIUS RATIO=(167.5;234.5],MAX.LENGTH RECTANGULARITY=(147.5;170.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.038107752956636 0.828571428571429 0.0459921156373193 3.23355311355311 29 4 0.333333333333333 1 0.918518518518519
"33162" "{MAX.LENGTH RECTANGULARITY=(147.5;170.5],SCALED VARIANCE_MAJOR=(194.5;243.5],SCALED RADIUS OF GYRATION=(192.5;251.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.0315374507227332 0.827586206896552 0.038107752956636 3.22970822281167 24 4 0.333333333333333 1 0.915285451197053
"48747" "{CIRCULARITY=[-Inf;40.5],SCATTER RATIO=(140.5;154.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],HOLLOWS RATIO=[-Inf;191.5]} => {Class=saab}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.19300699300699 9 4 1 1 0.915441176470588
"33147" "{COMPACTNESS=(98.5; Inf],SCALED RADIUS OF GYRATION=(192.5;251.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.0367936925098555 0.8 0.0459921156373193 3.12205128205128 28 4 1 1 0.915596330275229
"3332" "{CIRCULARITY=(40.5;47.5],ELONGATEDNESS=(32.5;41.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 3 0.75 3 0.914389799635701
"8436" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MAJOR=(194.5;243.5]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 3 0.75 6 0.912028725314183
"17615" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;194.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 0.8 8 0.91005291005291
"21102" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=(40.5;47.5],RADIUS RATIO=(167.5;234.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 1 1 0.910211267605634
"24118" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 0.666666666666667 4 0.907665505226481
"37492" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=[-Inf;298.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 0.75 6 0.905498281786942
"43118" "{RADIUS RATIO=[-Inf;167.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],SCALED VARIANCE_MAJOR=[-Inf;165.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 0.666666666666667 2 0.904273504273504
"43434" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(32.5;41.5],SCALED RADIUS OF GYRATION=(170.5;192.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 1 7 0.905405405405405
"48097" "{DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=(170.5;192.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 1 2 0.905723905723906
"48799" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS RECTANGULARITY=(20.5;25.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 0.857142857142857 6 0.905158069883527
"48985" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=[-Inf;40.5],PR.AXIS RECTANGULARITY=(20.5;25.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 0.666666666666667 2 0.903973509933775
"48572" "{COMPACTNESS=(98.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;251.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.0144546649145861 0.785714285714286 0.0183968462549277 3.06630036630037 11 4 0.714285714285714 5 0.901800327332242
"48661" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;251.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.0144546649145861 0.785714285714286 0.0183968462549277 3.06630036630037 11 4 1 1 0.901960784313726
"47808" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(92.5; Inf],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED RADIUS OF GYRATION=(192.5;251.5]} => {Class=opel}" 0.0236530880420499 0.782608695652174 0.0302233902759527 3.11814249943091 18 4 0.571428571428571 4 0.898222940226171
"33102" "{SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(19.5; Inf],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0183968462549277 0.777777777777778 0.0236530880420499 3.03532763532764 14 4 0.5 1 0.896940418679549
"15620" "{COMPACTNESS=(98.5; Inf],CIRCULARITY=(50.5;54.5],MAX.LENGTH RECTANGULARITY=(170.5; Inf],SCALED VARIANCE_MINOR=(581.5;721.5]} => {Class=saab}" 0.0131406044678055 0.769230769230769 0.0170827858081472 3.00197238658777 10 4 0.75 6 0.895071542130366
"33858" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(389.5;581.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.0157687253613666 0.75 0.0210249671484888 2.92692307692308 12 4 0.333333333333333 1 0.892405063291139
"23752" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(41.5;44.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 1 7 0.89358372456964
"27329" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(32.5;41.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 0.5 1 0.892355694227769
"31742" "{DISTANCE CIRCULARITY=(76.5;92.5],SCATTER RATIO=(163.5;199.5],PR.AXIS RECTANGULARITY=(20.5;25.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 0.5 1 0.891135303265941
"48779" "{CIRCULARITY=[-Inf;40.5],DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=(167.5;234.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 1 1 0.891304347826087
"49005" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=[-Inf;40.5],RADIUS RATIO=(167.5;234.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 0.333333333333333 1 0.8887171561051
"6060" "{SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.0932982917214192 0.739583333333333 0.126149802890933 3.14426210428305 71 3 0.6 6 0.884322678843227
"33113" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0223390275952694 0.739130434782609 0.0302233902759527 2.88450390189521 17 4 1 1 0.884498480243161
"17983" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MAJOR=(180.5;194.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0144546649145861 0.733333333333333 0.0197109067017083 2.86188034188034 11 4 0.666666666666667 2 0.883509833585477
"21131" "{RADIUS RATIO=(167.5;234.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0144546649145861 0.733333333333333 0.0197109067017083 2.86188034188034 11 4 0.5 1 0.882352941176471
"31640" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCATTER RATIO=(163.5;199.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5]} => {Class=saab}" 0.0144546649145861 0.733333333333333 0.0197109067017083 2.86188034188034 11 4 1 1 0.882530120481928
"43610" "{CIRCULARITY=(40.5;47.5],MAX.LENGTH ASPECT RATIO=(8.5;16],ELONGATEDNESS=(32.5;41.5],MAX.LENGTH RECTANGULARITY=(147.5;170.5]} => {Class=saab}" 0.0144546649145861 0.733333333333333 0.0197109067017083 2.86188034188034 11 4 0.6 3 0.880418535127055
"44043" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0144546649145861 0.733333333333333 0.0197109067017083 2.86188034188034 11 4 0.666666666666667 2 0.879464285714286
"28174" "{CIRCULARITY=(50.5;54.5],SCALED VARIANCE_MINOR=(581.5;721.5],SCALED RADIUS OF GYRATION=(192.5;251.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=saab}" 0.0670170827858081 0.728571428571429 0.0919842312746386 2.8432967032967 51 4 0.647058823529412 22 0.868271954674221
"5179" "{MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 3 0.666666666666667 2 0.867418899858956
"6063" "{DISTANCE CIRCULARITY=(64.5;76.5],SCATTER RATIO=[-Inf;140.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 3 1 1 0.867605633802817
"7289" "{COMPACTNESS=(81.5;87.5],DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 3 0.6 3 0.865734265734266
"17614" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;194.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 1 1 0.865921787709497
"24056" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(32.5;41.5],MAX.LENGTH RECTANGULARITY=(147.5;170.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 1 2 0.866295264623955
"31885" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(92.5; Inf],SCATTER RATIO=(163.5;199.5],SCALED RADIUS OF GYRATION=[-Inf;170.5]} => {Class=saab}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.83822843822844 8 4 0.5 1 0.865277777777778
"33130" "{RADIUS RATIO=[-Inf;167.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 0.666666666666667 4 0.863636363636364
"38055" "{SCATTER RATIO=(199.5;222.5],ELONGATEDNESS=(32.5;41.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 0.5 1 0.862637362637363
"31810" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=[-Inf;40.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCATTER RATIO=(163.5;199.5]} => {Class=saab}" 0.0197109067017083 0.714285714285714 0.0275952693823916 2.78754578754579 15 4 1 1 0.862825788751715
"16982" "{CIRCULARITY=(47.5;50.5],SCATTER RATIO=(199.5;222.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0131406044678055 0.714285714285714 0.0183968462549277 2.84592370979806 10 4 0.6 3 0.861035422343324
"48092" "{DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=(170.5;192.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0131406044678055 0.714285714285714 0.0183968462549277 2.84592370979806 10 4 1 1 0.861224489795918
"47874" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED RADIUS OF GYRATION=(192.5;251.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0223390275952694 0.708333333333333 0.0315374507227332 2.82220767888307 17 4 1 1 0.861413043478261
"48592" "{COMPACTNESS=(98.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(147.5;170.5],SCALED RADIUS OF GYRATION=(192.5;251.5]} => {Class=saab}" 0.0709592641261498 0.692307692307692 0.102496714848883 2.70177514792899 54 4 0.5 1 0.860433604336043
"26221" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(41.5;44.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(350.5;389.5]} => {Class=saab}" 0.011826544021025 0.692307692307692 0.0170827858081472 2.70177514792899 9 4 1 1 0.860622462787551
"48202" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.011826544021025 0.692307692307692 0.0170827858081472 2.75835682641965 9 4 1 2 0.860998650472335
"26371" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(350.5;389.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=saab}" 0.0144546649145861 0.6875 0.0210249671484888 2.68301282051282 11 4 1 1 0.861185983827493
"33122" "{RADIUS RATIO=[-Inf;167.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.65619546247818 10 4 1 2 0.861559139784946
"3328" "{ELONGATEDNESS=(32.5;41.5],SCALED RADIUS OF GYRATION=(170.5;192.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.6017094017094 8 3 1 1 0.861744966442953
"20909" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=opel}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.65619546247818 8 4 1 3 0.862299465240642
"33131" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.65619546247818 8 4 1 1 0.862483311081442
"44109" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],HOLLOWS RATIO=[-Inf;191.5]} => {Class=saab}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.6017094017094 8 4 1 1 0.862666666666667
"318" "{SCALED RADIUS OF GYRATION=(170.5;192.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.011826544021025 0.642857142857143 0.0183968462549277 2.50879120879121 9 2 1 1 0.862849533954727
"17893" "{CIRCULARITY=(40.5;47.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MAJOR=(180.5;194.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.011826544021025 0.642857142857143 0.0183968462549277 2.56133133881825 9 4 1 2 0.863213811420983
"5660" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0249671484888305 0.633333333333333 0.0394218134034166 2.47162393162393 19 3 1 1 0.863395225464191
"22718" "{COMPACTNESS=(81.5;87.5],SCALED VARIANCE_MAJOR=[-Inf;165.5],SKEWNESS ABOUT_MAJOR=(74.5; Inf],KURTOSIS ABOUT_MINOR=(177.5;181.5]} => {Class=saab}" 0.0131406044678055 0.625 0.0210249671484888 2.43910256410256 10 4 1 3 0.863936591809775
"43936" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=opel}" 0.0105124835742444 0.615384615384615 0.0170827858081472 2.45187273459525 8 4 1 1 0.864116094986807
"41937" "{COMPACTNESS=(81.5;87.5],CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0131406044678055 0.588235294117647 0.0223390275952694 2.29562594268477 10 4 1 1 0.86429512516469
"0" "{} => {Class=opel}" 0.250985545335085 0.250985545335085 1 1 191 0 1 2 0.864651773981603
