"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"25502" "{COMPACTNESS=(103.5; Inf],CIRCULARITY=(49.5;54.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0630749014454665 0.842105263157895 0.0749014454664915 3.2863697705803 48 4 0.5 2 0.903636363636364
"2148" "{CIRCULARITY=(54.5; Inf],PR.AXIS ASPECT RATIO=(52.5;68.5],PR.AXIS RECTANGULARITY=(20.5;25.5]} => {Class=opel}" 0.0328515111695138 0.833333333333333 0.0394218134034166 3.32024432809773 25 3 0.25 1 0.898916967509025
"32873" "{DISTANCE CIRCULARITY=(59.5;76.5],SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MAJOR=(76.5; Inf],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=van}" 0.0131406044678055 0.833333333333333 0.0157687253613666 3.54283054003724 10 4 0.333333333333333 1 0.895870736086176
"25824" "{COMPACTNESS=(103.5; Inf],MAX.LENGTH RECTANGULARITY=(161.5;174.5],SCALED VARIANCE_MINOR=(393.5;721.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=saab}" 0.0367936925098555 0.823529411764706 0.0446780551905388 3.21387631975867 28 4 0.5 1 0.894454382826476
"33445" "{SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.0473061760840999 0.818181818181818 0.0578186596583443 3.47841543930929 36 4 0.2 1 0.888297872340426
"212" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=(54.5; Inf]} => {Class=opel}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.25987624940505 9 2 0.5 1 0.886925795053004
"18534" "{DISTANCE CIRCULARITY=(76.5;91.5],RADIUS RATIO=(175.5;236],SCALED VARIANCE_MINOR=(393.5;721.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.19300699300699 9 4 0.5 1 0.88556338028169
"21459" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(41.5;44.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(350.5;393.5]} => {Class=saab}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.19300699300699 9 4 0.666666666666667 2 0.884413309982487
"21662" "{COMPACTNESS=(87.5;98.5],RADIUS RATIO=[-Inf;175.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(350.5;393.5]} => {Class=saab}" 0.011826544021025 0.818181818181818 0.0144546649145861 3.19300699300699 9 4 0.5 1 0.883071553228621
"33259" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(59.5;76.5],SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=van}" 0.0551905387647832 0.807692307692308 0.0683311432325887 3.43382036957456 42 4 0.142857142857143 1 0.874137931034483
"43247" "{DISTANCE CIRCULARITY=(91.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.0157687253613666 0.8 0.0197109067017083 3.12205128205128 12 4 1 3 0.874785591766724
"2879" "{SCALED VARIANCE_MINOR=(393.5;721.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 3 0.5 1 0.873504273504274
"5106" "{RADIUS RATIO=[-Inf;175.5],SCALED VARIANCE_MAJOR=(180.5;242],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 3 1 3 0.874149659863946
"18565" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(393.5;721.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 1 3 0.874788494077834
"24002" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(41.5;44.5]} => {Class=saab}" 0.0105124835742444 0.8 0.0131406044678055 3.12205128205128 8 4 1 3 0.875420875420875
"24955" "{CIRCULARITY=(40.5;49.5],RADIUS RATIO=(175.5;236],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 0.777777777777778 7 0.873963515754561
"25000" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;242],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 0.666666666666667 2 0.872937293729373
"29444" "{SCATTER RATIO=(140.5;154.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 0.875 7 0.872964169381107
"29463" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MINOR=(393.5;721.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.0105124835742444 0.8 0.0131406044678055 3.18743455497382 8 4 1 2 0.873376623376623
"19707" "{COMPACTNESS=(98.5;103.5],RADIUS RATIO=(175.5;236],MAX.LENGTH ASPECT RATIO=(8.5;16],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=opel}" 0.0459921156373193 0.795454545454545 0.0578186596583443 3.16932413136602 35 4 0.5625 9 0.865506329113924
"19720" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=opel}" 0.0433639947437582 0.785714285714286 0.0551905387647832 3.13051608077786 33 4 0.5 1 0.864353312302839
"26600" "{COMPACTNESS=(103.5; Inf],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(8.5;16],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=saab}" 0.0459921156373193 0.777777777777778 0.0591327201051248 3.03532763532764 35 4 0.666666666666667 2 0.863422291993721
"19403" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MAJOR=(64.5;76.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0275952693823916 0.777777777777778 0.0354796320630749 3.09889470622455 21 4 1 2 0.863849765258216
"15076" "{DISTANCE CIRCULARITY=(91.5; Inf],PR.AXIS ASPECT RATIO=(68.5;86],PR.AXIS RECTANGULARITY=(20.5;25.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0183968462549277 0.777777777777778 0.0236530880420499 3.09889470622455 14 4 1 1 0.8640625
"19736" "{COMPACTNESS=(98.5;103.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MAJOR=(64.5;76.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0486202365308804 0.770833333333333 0.0630749014454665 3.0712260034904 37 4 1 1 0.864274570982839
"19710" "{COMPACTNESS=(98.5;103.5],RADIUS RATIO=(175.5;236],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.0525624178712221 0.769230769230769 0.0683311432325887 3.06484091824406 40 4 1 1 0.864485981308411
"18797" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(393.5;721.5],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0131406044678055 0.769230769230769 0.0170827858081472 3.00197238658777 10 4 0.666666666666667 2 0.863565891472868
"41016" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(91.5; Inf],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0131406044678055 0.769230769230769 0.0170827858081472 3.06484091824406 10 4 0.666666666666667 4 0.861751152073733
"41597" "{DISTANCE CIRCULARITY=(91.5; Inf],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0131406044678055 0.769230769230769 0.0170827858081472 3.06484091824406 10 4 0.571428571428571 4 0.858662613981763
"34593" "{DISTANCE CIRCULARITY=(59.5;76.5],ELONGATEDNESS=(46.5; Inf],PR.AXIS RECTANGULARITY=[-Inf;18.5],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=van}" 0.0341655716162943 0.764705882352941 0.0446780551905388 3.25106802497535 26 4 0.25 1 0.854984894259819
"41867" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(91.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;17.5],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=opel}" 0.0170827858081472 0.764705882352941 0.0223390275952694 3.04681244225439 13 4 0.5 1 0.853915662650602
"40995" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(91.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=opel}" 0.0236530880420499 0.75 0.0315374507227332 2.98821989528796 18 4 0.75 3 0.853293413173653
"28219" "{CIRCULARITY=(49.5;54.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.0157687253613666 0.75 0.0210249671484888 2.92692307692308 12 4 1 1 0.853512705530643
"32981" "{SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MINOR=(184.5;191.5],HOLLOWS RATIO=[-Inf;191.5]} => {Class=van}" 0.0157687253613666 0.75 0.0210249671484888 3.18854748603352 12 4 0.5 1 0.852459016393443
"21667" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(350.5;393.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 1 1 0.852678571428571
"44298" "{CIRCULARITY=[-Inf;40.5],SCATTER RATIO=(140.5;154.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],HOLLOWS RATIO=[-Inf;191.5]} => {Class=saab}" 0.011826544021025 0.75 0.0157687253613666 2.92692307692308 9 4 0.6 3 0.850812407680945
"29630" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(17.5; Inf],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=saab}" 0.0183968462549277 0.736842105263158 0.0249671484888305 2.87557354925776 14 4 1 1 0.851032448377581
"5853" "{SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.088042049934297 0.736263736263736 0.11957950065703 3.13014918042851 67 3 0.307692307692308 4 0.840810419681621
"7474" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(91.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0210249671484888 0.727272727272727 0.0289093298291721 2.89766777724893 16 3 1 1 0.841040462427746
"24486" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=(147.5;161.5],SCALED VARIANCE_MINOR=(393.5;721.5]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 1 1 0.841269841269841
"24603" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MAJOR=(180.5;242],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=saab}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.83822843822844 8 4 0.666666666666667 6 0.839031339031339
"24815" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=opel}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.89766777724893 8 4 0.666666666666667 2 0.838297872340426
"44685" "{CIRCULARITY=[-Inf;40.5],RADIUS RATIO=[-Inf;175.5],SCALED VARIANCE_MAJOR=(180.5;242],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=saab}" 0.0105124835742444 0.727272727272727 0.0144546649145861 2.83822843822844 8 4 0.75 3 0.837799717912553
"28240" "{CIRCULARITY=(49.5;54.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(393.5;721.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0827858081471748 0.724137931034483 0.114323258869908 2.82599469496021 63 4 1 1 0.838028169014085
"557" "{SCATTER RATIO=[-Inf;140.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.105124835742444 0.714285714285714 0.147174770039422 3.03671189146049 80 2 0.166666666666667 1 0.832402234636872
"41988" "{MAX.LENGTH ASPECT RATIO=(8.5;16],PR.AXIS RECTANGULARITY=(20.5;25.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.0131406044678055 0.714285714285714 0.0183968462549277 2.84592370979806 10 4 1 1 0.832635983263598
"23672" "{CIRCULARITY=[-Inf;40.5],DISTANCE CIRCULARITY=(76.5;91.5],PR.AXIS ASPECT RATIO=(52.5;68.5],PR.AXIS RECTANGULARITY=(19.5;20.5]} => {Class=saab}" 0.0157687253613666 0.705882352941177 0.0223390275952694 2.75475113122172 12 4 0.5 1 0.831710709318498
"29639" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0236530880420499 0.692307692307692 0.0341655716162944 2.70177514792899 18 4 1 1 0.831944444444444
"6535" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],SCALED VARIANCE_MAJOR=[-Inf;165.5]} => {Class=saab}" 0.011826544021025 0.692307692307692 0.0170827858081472 2.70177514792899 9 3 0.5 1 0.831024930747922
"41936" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(91.5; Inf],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.011826544021025 0.692307692307692 0.0170827858081472 2.75835682641965 9 4 0.5 1 0.830110497237569
"41071" "{COMPACTNESS=(87.5;98.5],SCATTER RATIO=(163.5;230.5],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=opel}" 0.026281208935611 0.689655172413793 0.038107752956636 2.74778840946019 20 4 0.333333333333333 1 0.828060522696011
"7361" "{DISTANCE CIRCULARITY=(76.5;91.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5]} => {Class=opel}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.65619546247818 10 3 0.6 3 0.826502732240437
"38724" "{COMPACTNESS=[-Inf;87.5],PR.AXIS RECTANGULARITY=(18.5;19.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MAJOR=(165.5;180.5]} => {Class=opel}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.65619546247818 10 4 1 2 0.826975476839237
"44324" "{CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf],KURTOSIS ABOUT_MINOR=(184.5;191.5]} => {Class=saab}" 0.0131406044678055 0.666666666666667 0.0197109067017083 2.6017094017094 10 4 0.333333333333333 1 0.824966078697422
"21277" "{PR.AXIS RECTANGULARITY=(19.5;20.5],SCALED VARIANCE_MAJOR=(180.5;242],SCALED VARIANCE_MINOR=(350.5;393.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=saab}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.6017094017094 8 4 0.666666666666667 2 0.824324324324324
"23696" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(29.5;41.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SCALED RADIUS OF GYRATION=(169.5;192.5]} => {Class=saab}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.6017094017094 8 4 0.5 1 0.823450134770889
"36909" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(59.5;76.5],SCALED VARIANCE_MAJOR=[-Inf;165.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0105124835742444 0.666666666666667 0.0157687253613666 2.65619546247818 8 4 1 6 0.824866310160428
"44309" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=[-Inf;40.5],SCALED VARIANCE_MINOR=(393.5;721.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.011826544021025 0.642857142857143 0.0183968462549277 2.50879120879121 9 4 1 2 0.825333333333333
"5133" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0275952693823916 0.636363636363636 0.0433639947437582 2.48344988344988 21 3 1 1 0.825565912117177
"3013" "{CIRCULARITY=(40.5;49.5],SCALED RADIUS OF GYRATION=(169.5;192.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0105124835742444 0.615384615384615 0.0170827858081472 2.40157790927022 8 3 1 1 0.825797872340426
"24796" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0105124835742444 0.615384615384615 0.0170827858081472 2.45187273459525 8 4 1 1 0.826029216467463
"18517" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(59.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=opel}" 0.011826544021025 0.6 0.0197109067017083 2.39057591623037 9 4 1 2 0.826490066225166
"41105" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.011826544021025 0.6 0.0197109067017083 2.39057591623037 9 4 1 1 0.826719576719577
"1986" "{DISTANCE CIRCULARITY=[-Inf;59.5],PR.AXIS ASPECT RATIO=(52.5;68.5],KURTOSIS ABOUT_MINOR=(177.5;181.5]} => {Class=saab}" 0.0144546649145861 0.578947368421053 0.0249671484888305 2.25937921727395 11 3 1 1 0.826948480845443
"6918" "{COMPACTNESS=[-Inf;87.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0210249671484888 0.533333333333333 0.0394218134034166 2.12495636998255 16 3 0.5 1 0.826086956521739
"41230" "{DISTANCE CIRCULARITY=(76.5;91.5],RADIUS RATIO=[-Inf;175.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=opel}" 0.0144546649145861 0.523809523809524 0.0275952693823916 2.08701072051857 11 4 1 1 0.826315789473684
"29964" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MINOR=(184.5;191.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=saab}" 0.0315374507227332 0.521739130434783 0.0604467805519054 2.03612040133779 24 4 1 1 NA
"0" "{} => {Class=saab}" 0.256241787122208 0.256241787122208 1 1 195 0 NA NA 0.826544021024967
