"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"8202" "{CIRCULARITY=(40.5;49.5],RADIUS RATIO=[-Inf;170.5],MAX.LENGTH ASPECT RATIO=(8.5;16]} => {Class=van}" 0.089238845144357 1 0.089238845144357 4.25698324022346 68 3 1 68 1
"31825" "{PR.AXIS RECTANGULARITY=(20.5;25.5],SCALED VARIANCE_MINOR=(389.5;721.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.0433070866141732 0.825 0.05249343832021 3.20739795918367 33 4 0.333333333333333 1 0.918003565062389
"35856" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MAJOR=[-Inf;163.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0118110236220472 0.818181818181818 0.0144356955380577 3.26415992384579 9 4 0.8 8 0.915936952714536
"42610" "{RADIUS RATIO=(170.5;209.5],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(147.5;160.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0170603674540682 0.8125 0.020997375328084 3.15880102040816 13 4 0.6 3 0.913194444444444
"31450" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0223097112860892 0.80952380952381 0.0275590551181102 3.14723032069971 17 4 0.666666666666667 2 0.911917098445596
"200" "{COMPACTNESS=[-Inf;82.5],SCATTER RATIO=[-Inf;140.5]} => {Class=opel}" 0.015748031496063 0.8 0.0196850393700787 3.19162303664921 12 2 0.5 1 0.910499139414802
"2162" "{COMPACTNESS=[-Inf;82.5],SCALED VARIANCE_MINOR=[-Inf;298.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.015748031496063 0.8 0.0196850393700787 3.19162303664921 12 3 0.5 1 0.909090909090909
"4238" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.010498687664042 0.8 0.0131233595800525 3.19162303664921 8 3 0.8 8 0.907251264755481
"4240" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;239],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.010498687664042 0.8 0.0131233595800525 3.19162303664921 8 3 0.5 1 0.905882352941176
"24713" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.010498687664042 0.8 0.0131233595800525 3.19162303664921 8 4 0.75 3 0.904841402337229
"25823" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.010498687664042 0.8 0.0131233595800525 3.19162303664921 8 4 0.666666666666667 2 0.903654485049834
"31604" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.010498687664042 0.8 0.0131233595800525 3.19162303664921 8 4 1 5 0.904448105436573
"39073" "{COMPACTNESS=(98.5;106.5],DISTANCE CIRCULARITY=(92.5; Inf],RADIUS RATIO=(170.5;209.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=opel}" 0.010498687664042 0.8 0.0131233595800525 3.19162303664921 8 4 0.857142857142857 6 0.903908794788274
"44750" "{SCATTER RATIO=(140.5;154.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],HOLLOWS RATIO=[-Inf;191.5]} => {Class=saab}" 0.010498687664042 0.8 0.0131233595800525 3.11020408163265 8 4 0.875 7 0.903536977491961
"44858" "{CIRCULARITY=[-Inf;40.5],PR.AXIS RECTANGULARITY=(20.5;25.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=saab}" 0.010498687664042 0.8 0.0131233595800525 3.11020408163265 8 4 0.75 6 0.901587301587302
"19018" "{COMPACTNESS=(98.5;106.5],DISTANCE CIRCULARITY=(92.5; Inf],PR.AXIS ASPECT RATIO=(68.5;86.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=opel}" 0.0144356955380577 0.785714285714286 0.0183727034120735 3.13462976813762 11 4 0.5 1 0.900316455696203
"21685" "{COMPACTNESS=(82.5;87.5],DISTANCE CIRCULARITY=[-Inf;64.5],SCALED VARIANCE_MAJOR=[-Inf;163.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=van}" 0.0236220472440945 0.782608695652174 0.0301837270341207 3.33155210104445 18 4 0.7 7 0.897196261682243
"24719" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5],PR.AXIS RECTANGULARITY=(19.5;20.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=opel}" 0.0131233595800525 0.769230769230769 0.0170603674540682 3.0688683044704 10 4 0.5 1 0.895962732919255
"47148" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0131233595800525 0.769230769230769 0.0170603674540682 3.0688683044704 10 4 0.666666666666667 6 0.892802450229709
"42805" "{RADIUS RATIO=(170.5;209.5],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(147.5;160.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.020997375328084 0.761904761904762 0.0275590551181102 2.96209912536443 16 4 1 2 0.893129770992366
"17766" "{CIRCULARITY=(49.5;54.5],RADIUS RATIO=(209.5;234.5],SCALED VARIANCE_MINOR=(389.5;721.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0328083989501312 0.757575757575758 0.0433070866141732 2.94526901669759 25 4 0.6 6 0.888721804511278
"46722" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=opel}" 0.0236220472440945 0.75 0.031496062992126 2.99214659685864 18 4 1 2 0.889055472263868
"21424" "{RADIUS RATIO=(170.5;209.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.015748031496063 0.75 0.020997375328084 2.91581632653061 12 4 0.333333333333333 1 0.886567164179104
"47887" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.015748031496063 0.75 0.020997375328084 2.91581632653061 12 4 0.333333333333333 1 0.884101040118871
"39081" "{COMPACTNESS=(98.5;106.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=(170.5;192.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=opel}" 0.0118110236220472 0.75 0.015748031496063 2.99214659685864 9 4 1 1 0.884272997032641
"32503" "{CIRCULARITY=(49.5;54.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(389.5;721.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0866141732283465 0.733333333333333 0.118110236220472 2.85102040816327 66 4 0.529411764705882 9 0.875542691751085
"6943" "{DISTANCE CIRCULARITY=(64.5;76.5],SCALED VARIANCE_MINOR=[-Inf;298.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0144356955380577 0.733333333333333 0.0196850393700787 2.92565445026178 11 3 0.5 1 0.874458874458874
"8378" "{RADIUS RATIO=[-Inf;170.5],SCALED VARIANCE_MINOR=(389.5;721.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=opel}" 0.0144356955380577 0.733333333333333 0.0196850393700787 2.92565445026178 11 3 0.5 2 0.872309899569584
"32052" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MAJOR=(180.5;239],SKEWNESS ABOUT_MAJOR=(64.5;74.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.041994750656168 0.727272727272727 0.057742782152231 2.82745825602969 32 4 0.25 1 0.868758915834522
"5358" "{DISTANCE CIRCULARITY=(64.5;76.5],SCALED VARIANCE_MINOR=(298.5;347.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=opel}" 0.010498687664042 0.727272727272727 0.0144356955380577 2.90147548786292 8 3 0.5 1 0.867709815078236
"6004" "{COMPACTNESS=(82.5;87.5],DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5]} => {Class=opel}" 0.010498687664042 0.727272727272727 0.0144356955380577 2.90147548786292 8 3 0.8 4 0.867231638418079
"25145" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(41.5;44.5]} => {Class=saab}" 0.010498687664042 0.727272727272727 0.0144356955380577 2.82745825602969 8 4 1 5 0.868162692847125
"43077" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(298.5;347.5],HOLLOWS RATIO=[-Inf;191.5]} => {Class=saab}" 0.010498687664042 0.727272727272727 0.0144356955380577 2.82745825602969 8 4 1 1 0.868347338935574
"44543" "{CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.010498687664042 0.727272727272727 0.0144356955380577 2.82745825602969 8 4 0.8 4 0.867872044506259
"46865" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(163.5;230.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.010498687664042 0.727272727272727 0.0144356955380577 2.90147548786292 8 4 1 2 0.868238557558946
"39010" "{COMPACTNESS=(98.5;106.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=opel}" 0.0301837270341207 0.71875 0.041994750656168 2.86747382198953 23 4 1 2 0.868603042876902
"47420" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}" 0.0131233595800525 0.714285714285714 0.0183727034120735 2.84966342557966 10 4 1 1 0.86878453038674
"27687" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SCALED VARIANCE_MINOR=(347.5;389.5]} => {Class=saab}" 0.015748031496063 0.705882352941177 0.0223097112860892 2.74429771908764 12 4 0.75 3 0.868131868131868
"5373" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.0249343832020997 0.703703703703704 0.0354330708661417 2.73582766439909 19 3 1 1 0.868312757201646
"46764" "{COMPACTNESS=(87.5;98.5],ELONGATEDNESS=(29.5;41.5],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.020997375328084 0.695652173913043 0.0301837270341207 2.77532437969497 16 4 0.5 1 0.867305061559507
"5001" "{PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED VARIANCE_MAJOR=(180.5;239],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=opel}" 0.0118110236220472 0.692307692307692 0.0170603674540682 2.76198147402336 9 3 1 1 0.867486338797814
"21160" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=opel}" 0.0118110236220472 0.692307692307692 0.0170603674540682 2.76198147402336 9 4 0.6 3 0.865671641791045
"42802" "{RADIUS RATIO=(170.5;209.5],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(147.5;160.5],SCALED VARIANCE_MINOR=(389.5;721.5]} => {Class=saab}" 0.0354330708661417 0.675 0.05249343832021 2.62423469387755 27 4 1 1 0.865853658536585
"42809" "{RADIUS RATIO=(170.5;209.5],MAX.LENGTH RECTANGULARITY=(147.5;160.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0236220472440945 0.666666666666667 0.0354330708661417 2.59183673469388 18 4 1 1 0.866035182679296
"47305" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=(92.5; Inf],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0236220472440945 0.666666666666667 0.0354330708661417 2.65968586387435 18 4 1 1 0.866216216216216
"8253" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5]} => {Class=opel}" 0.010498687664042 0.666666666666667 0.015748031496063 2.65968586387435 8 3 0.5 1 0.865229110512129
"26983" "{DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],PR.AXIS RECTANGULARITY=(19.5;20.5]} => {Class=saab}" 0.010498687664042 0.666666666666667 0.015748031496063 2.59183673469388 8 4 0.75 3 0.864611260053619
"26985" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(29.5;41.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=saab}" 0.010498687664042 0.666666666666667 0.015748031496063 2.59183673469388 8 4 1 1 0.86479250334672
"44053" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=opel}" 0.010498687664042 0.666666666666667 0.015748031496063 2.65968586387435 8 4 1 1 0.864973262032086
"8420" "{RADIUS RATIO=[-Inf;170.5],SCALED VARIANCE_MAJOR=(180.5;239],HOLLOWS RATIO=(191.5; Inf]} => {Class=opel}" 0.0196850393700787 0.625 0.031496062992126 2.4934554973822 15 3 1 1 0.865153538050734
"28068" "{COMPACTNESS=(87.5;98.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED VARIANCE_MINOR=(347.5;389.5]} => {Class=saab}" 0.0118110236220472 0.6 0.0196850393700787 2.33265306122449 9 4 1 1 0.865333333333333
"44943" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MINOR=(185.5;191.5],HOLLOWS RATIO=(191.5; Inf]} => {Class=saab}" 0.0118110236220472 0.6 0.0196850393700787 2.33265306122449 9 4 1 1 0.865512649800266
"21285" "{DISTANCE CIRCULARITY=(76.5;92.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0131233595800525 0.588235294117647 0.0223097112860892 2.28691476590636 10 4 1 1 0.865691489361702
"3460" "{DISTANCE CIRCULARITY=(76.5;92.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=[-Inf;19.5]} => {Class=saab}" 0.0183727034120735 0.583333333333333 0.031496062992126 2.26785714285714 14 3 1 1 0.865869853917663
"34634" "{COMPACTNESS=(82.5;87.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MAJOR=(19.5; Inf]} => {Class=saab}" 0.010498687664042 0.533333333333333 0.0196850393700787 2.0734693877551 8 4 1 3 0.866402116402116
"34659" "{COMPACTNESS=(82.5;87.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],SKEWNESS ABOUT_MAJOR=(74.5; Inf],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=saab}" 0.0118110236220472 0.529411764705882 0.0223097112860892 2.05822328931573 9 4 1 1 0.866578599735799
"21626" "{DISTANCE CIRCULARITY=[-Inf;64.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=[-Inf;135.5],KURTOSIS ABOUT_MINOR=(177.5;181.5]} => {Class=saab}" 0.0196850393700787 0.5 0.0393700787401575 1.94387755102041 15 4 1 1 0.866754617414248
"0" "{} => {Class=saab}" 0.257217847769029 0.257217847769029 1 1 196 0 0.5 2 0.864829396325459
