"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"4899" "{PR.AXIS RECTANGULARITY=(20.5;25.5],SCALED VARIANCE_MAJOR=(180.5;206.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0104712041884817 0.8 0.0130890052356021 3.11836734693878 8 3 0.8 8 0.899827288428325
"13940" "{COMPACTNESS=[-Inf;82.5],DISTANCE CIRCULARITY=[-Inf;64.5],SCATTER RATIO=[-Inf;140.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0104712041884817 0.8 0.0130890052356021 3.2 8 4 0.5 1 0.898450946643718
"19939" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(163.5;230.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0104712041884817 0.8 0.0130890052356021 3.11836734693878 8 4 0.777777777777778 7 0.896610169491525
"23858" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5],MAX.LENGTH RECTANGULARITY=(148.5;171.5]} => {Class=opel}" 0.0104712041884817 0.8 0.0130890052356021 3.2 8 4 1 1 0.896785109983079
"42726" "{DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=opel}" 0.0104712041884817 0.8 0.0130890052356021 3.2 8 4 0.857142857142857 6 0.896321070234114
"43474" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.0104712041884817 0.8 0.0130890052356021 3.2 8 4 0.333333333333333 1 0.89351081530782
"43475" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=opel}" 0.0104712041884817 0.8 0.0130890052356021 3.2 8 4 1 1 0.893687707641196
"3377" "{DISTANCE CIRCULARITY=[-Inf;64.5],SCATTER RATIO=[-Inf;140.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0301047120418848 0.793103448275862 0.0379581151832461 3.36628352490421 23 3 0.333333333333333 1 0.890909090909091
"2119" "{COMPACTNESS=[-Inf;82.5],DISTANCE CIRCULARITY=[-Inf;64.5],SCATTER RATIO=[-Inf;140.5]} => {Class=opel}" 0.0143979057591623 0.785714285714286 0.0183246073298429 3.14285714285714 11 3 0.5 1 0.889621087314662
"29320" "{CIRCULARITY=(49.5;54.5],RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=saab}" 0.0458115183246073 0.777777777777778 0.0589005235602094 3.03174603174603 35 4 0.6 3 0.887254901960784
"43912" "{COMPACTNESS=(82.5;98.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MAJOR=(206.5;239],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0222513089005236 0.772727272727273 0.0287958115183246 3.09090909090909 17 4 0.666666666666667 2 0.886178861788618
"17918" "{DISTANCE CIRCULARITY=(92.5; Inf],PR.AXIS ASPECT RATIO=(68.5;86.5],SCALED VARIANCE_MAJOR=(206.5;239],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0157068062827225 0.75 0.0209424083769633 3 12 4 0.666666666666667 2 0.885113268608414
"44871" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MAJOR=(206.5;239],SCALED RADIUS OF GYRATION=(192.5;241.5],KURTOSIS ABOUT_MINOR=(191.5; Inf]} => {Class=saab}" 0.0157068062827225 0.75 0.0209424083769633 2.9234693877551 12 4 0.75 3 0.884244372990354
"3840" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;206.5]} => {Class=opel}" 0.0117801047120419 0.75 0.0157068062827225 3 9 3 0.5 1 0.88301282051282
"42740" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=opel}" 0.0117801047120419 0.75 0.0157068062827225 3 9 4 0.833333333333333 5 0.882539682539683
"44464" "{PR.AXIS RECTANGULARITY=(20.5;25.5],MAX.LENGTH RECTANGULARITY=(134.5;148.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0117801047120419 0.75 0.0157068062827225 3 9 4 0.5 2 0.8801261829653
"29160" "{CIRCULARITY=(49.5;54.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(577;721.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=saab}" 0.0379581151832461 0.743589743589744 0.0510471204188482 2.89848246991104 29 4 0.555555555555556 5 0.875583203732504
"3247" "{SCALED VARIANCE_MAJOR=[-Inf;165.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5]} => {Class=van}" 0.0261780104712042 0.740740740740741 0.0353403141361257 3.1440329218107 20 3 0.142857142857143 1 0.867692307692308
"43860" "{COMPACTNESS=(82.5;98.5],SCALED VARIANCE_MAJOR=(206.5;239],KURTOSIS ABOUT_MAJOR=[-Inf;17.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=opel}" 0.0183246073298429 0.736842105263158 0.024869109947644 2.94736842105263 14 4 0.5 1 0.866564417177914
"7956" "{RADIUS RATIO=[-Inf;175.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(163.5;230.5]} => {Class=opel}" 0.0143979057591623 0.733333333333333 0.0196335078534031 2.93333333333333 11 3 1 1 0.86676875957121
"20128" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCATTER RATIO=(163.5;230.5],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0143979057591623 0.733333333333333 0.0196335078534031 2.85850340136054 11 4 0.857142857142857 6 0.866666666666667
"22851" "{DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCALED VARIANCE_MAJOR=(180.5;206.5]} => {Class=opel}" 0.0143979057591623 0.733333333333333 0.0196335078534031 2.93333333333333 11 4 0.714285714285714 5 0.865067466266867
"43042" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(148.5;171.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=saab}" 0.049738219895288 0.730769230769231 0.0680628272251309 2.84850863422292 38 4 0.333333333333333 1 0.862686567164179
"43185" "{RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(148.5;171.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=saab}" 0.0523560209424084 0.727272727272727 0.0719895287958115 2.83487940630798 40 4 0.5 1 0.861607142857143
"2283" "{COMPACTNESS=[-Inf;82.5],CIRCULARITY=[-Inf;40.5],PR.AXIS ASPECT RATIO=(52.5;68.5]} => {Class=opel}" 0.0209424083769634 0.727272727272727 0.0287958115183246 2.90909090909091 16 3 0.5 1 0.86053412462908
"19875" "{MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(148.5;171.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=saab}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.83487940630798 8 4 1 1 0.860740740740741
"21527" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCATTER RATIO=(154.5;163.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 0.5 3 0.857562408223201
"23363" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 1 2 0.857979502196193
"23367" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 0.666666666666667 2 0.857142857142857
"26831" "{PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(29.5;41.5],PR.AXIS RECTANGULARITY=(19.5;20.5],SCALED RADIUS OF GYRATION=(169.5;192.5]} => {Class=saab}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.83487940630798 8 4 1 4 0.857971014492754
"28300" "{DISTANCE CIRCULARITY=(76.5;92.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MAJOR=(180.5;206.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.83487940630798 8 4 1 1 0.858176555716353
"28373" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=(134.5;148.5],SCALED VARIANCE_MAJOR=(180.5;206.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 1 2 0.858585858585859
"28413" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=(134.5;148.5],SCALED VARIANCE_MAJOR=(180.5;206.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 1 3 0.859195402298851
"32484" "{COMPACTNESS=(98.5;106.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED VARIANCE_MAJOR=(206.5;239],SCALED RADIUS OF GYRATION=(169.5;192.5]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 0.714285714285714 5 0.857752489331437
"32564" "{COMPACTNESS=(98.5;106.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=(169.5;192.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5]} => {Class=opel}" 0.0104712041884817 0.727272727272727 0.0143979057591623 2.90909090909091 8 4 1 1 0.857954545454545
"28318" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MAJOR=(180.5;206.5],KURTOSIS ABOUT_MINOR=(185.5;191.5]} => {Class=saab}" 0.0130890052356021 0.714285714285714 0.0183246073298429 2.78425655976676 10 4 1 1 0.858156028368794
"38280" "{SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED VARIANCE_MINOR=(298.5;347.5],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=opel}" 0.0130890052356021 0.714285714285714 0.0183246073298429 2.85714285714286 10 4 1 1 0.858356940509915
"44236" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH RECTANGULARITY=(134.5;148.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5]} => {Class=opel}" 0.0130890052356021 0.714285714285714 0.0183246073298429 2.85714285714286 10 4 0.5 1 0.857344632768362
"29077" "{CIRCULARITY=(49.5;54.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(577;721.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0706806282722513 0.710526315789474 0.0994764397905759 2.76960257787325 54 4 0.583333333333333 7 0.852777777777778
"35314" "{MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(148.5;171.5],SCALED VARIANCE_MINOR=(577;721.5],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0772251308900524 0.694117647058824 0.111256544502618 2.70564225690276 59 4 0.8 4 0.852413793103448
"3279" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MAJOR=[-Inf;64.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0117801047120419 0.692307692307692 0.0170157068062827 2.69858712715856 9 3 1 1 0.852617079889807
"5153" "{COMPACTNESS=(98.5;106.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED VARIANCE_MINOR=(387.5;577]} => {Class=opel}" 0.0117801047120419 0.692307692307692 0.0170157068062827 2.76923076923077 9 3 1 3 0.853223593964335
"44401" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(92.5; Inf],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.0117801047120419 0.692307692307692 0.0170157068062827 2.76923076923077 9 4 1 1 0.853424657534247
"29440" "{CIRCULARITY=(49.5;54.5],RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED RADIUS OF GYRATION=(192.5;241.5]} => {Class=saab}" 0.0785340314136126 0.689655172413793 0.113874345549738 2.68824771287826 60 4 1 1 0.853625170998632
"26822" "{CIRCULARITY=[-Inf;40.5],DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;68.5],PR.AXIS RECTANGULARITY=(19.5;20.5]} => {Class=saab}" 0.0143979057591623 0.6875 0.0209424083769633 2.67984693877551 11 4 0.75 3 0.853061224489796
"36700" "{DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS ASPECT RATIO=(52.5;68.5],ELONGATEDNESS=(29.5;41.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5]} => {Class=saab}" 0.0170157068062827 0.684210526315789 0.024869109947644 2.66702470461869 13 4 1 1 0.853260869565217
"44552" "{COMPACTNESS=(82.5;98.5],MAX.LENGTH ASPECT RATIO=(8.5;16],PR.AXIS RECTANGULARITY=(20.5;25.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=opel}" 0.0274869109947644 0.67741935483871 0.0405759162303665 2.70967741935484 21 4 1 1 0.853459972862958
"36557" "{MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MAJOR=[-Inf;165.5],SKEWNESS ABOUT_MINOR=(9.5; Inf],HOLLOWS RATIO=[-Inf;189.5]} => {Class=saab}" 0.0104712041884817 0.666666666666667 0.0157068062827225 2.59863945578231 8 4 0.666666666666667 2 0.852702702702703
"36625" "{SCATTER RATIO=(140.5;154.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0104712041884817 0.666666666666667 0.0157068062827225 2.59863945578231 8 4 0.5 1 0.851752021563342
"25188" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],SCALED VARIANCE_MINOR=(347.5;387.5],SKEWNESS ABOUT_MINOR=[-Inf;9.5]} => {Class=saab}" 0.0117801047120419 0.642857142857143 0.0183246073298429 2.50583090379009 9 4 1 3 0.852348993288591
"36605" "{DISTANCE CIRCULARITY=(76.5;92.5],ELONGATEDNESS=(41.5;46.5],PR.AXIS RECTANGULARITY=(18.5;19.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5]} => {Class=opel}" 0.0117801047120419 0.642857142857143 0.0183246073298429 2.57142857142857 9 4 1 1 0.85254691689008
"3993" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf],HOLLOWS RATIO=(189.5; Inf]} => {Class=opel}" 0.0170157068062827 0.619047619047619 0.0274869109947644 2.47619047619048 13 3 1 1 0.852744310575636
"322" "{SCALED VARIANCE_MAJOR=(165.5;180.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=opel}" 0.0104712041884817 0.615384615384615 0.0170157068062827 2.46153846153846 8 2 0.5 1 0.851802403204272
"23955" "{CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(29.5;41.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=saab}" 0.0104712041884817 0.615384615384615 0.0170157068062827 2.39874411302983 8 4 1 1 0.852
"27187" "{COMPACTNESS=(82.5;98.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=saab}" 0.0104712041884817 0.615384615384615 0.0170157068062827 2.39874411302983 8 4 0.25 1 0.848806366047745
"43654" "{DISTANCE CIRCULARITY=(76.5;92.5],RADIUS RATIO=[-Inf;175.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MAJOR=(64.5;76.5]} => {Class=opel}" 0.0143979057591623 0.578947368421053 0.024869109947644 2.31578947368421 11 4 1 1 0.849006622516556
"323" "{SCALED RADIUS OF GYRATION=(169.5;192.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=saab}" 0.0104712041884817 0.571428571428571 0.0183246073298429 2.22740524781341 8 2 1 1 0.849206349206349
"3269" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MAJOR=[-Inf;64.5]} => {Class=opel}" 0.0104712041884817 0.571428571428571 0.0183246073298429 2.28571428571429 8 3 1 1 0.849405548216645
"23389" "{COMPACTNESS=(82.5;98.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=saab}" 0.0104712041884817 0.571428571428571 0.0183246073298429 2.22740524781341 8 4 1 1 0.849604221635884
"36658" "{COMPACTNESS=(82.5;98.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=[-Inf;134.5],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0222513089005236 0.548387096774194 0.0405759162303665 2.137590520079 17 4 0.666666666666667 2 0.848883048620237
"27220" "{PR.AXIS ASPECT RATIO=(52.5;68.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED VARIANCE_MAJOR=[-Inf;165.5],KURTOSIS ABOUT_MINOR=(181.5;185.5]} => {Class=saab}" 0.0104712041884817 0.533333333333333 0.0196335078534031 2.07891156462585 8 4 1 1 0.849081364829396
"42737" "{DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS ASPECT RATIO=(52.5;68.5],SCALED RADIUS OF GYRATION=[-Inf;169.5],SKEWNESS ABOUT_MINOR=(9.5; Inf]} => {Class=opel}" 0.0130890052356021 0.5 0.0261780104712042 2 10 4 1 1 0.849279161205767
"0" "{} => {Class=opel}" 0.25 0.25 1 1 191 0 1 1 0.849476439790576
