attribute_54,attribute_55,attribute_56,attribute_57,attribute_50,attribute_51,attribute_52,attribute_53,attribute_58,attribute_38,attribute_36,attribute_37,attribute_21,attribute_20,attribute_23,attribute_22,attribute_25,attribute_24,attribute_27,attribute_26,attribute_29,attribute_28,attribute_60,attribute_47,attribute_46,attribute_45,attribute_44,attribute_43,attribute_42,attribute_41,attribute_40,attribute_59,attribute_49,attribute_39,attribute_48,attribute_6,attribute_7,attribute_4,attribute_5,attribute_2,attribute_3,attribute_1,attribute_8,attribute_9,attribute_18,attribute_19,attribute_34,attribute_35,attribute_32,attribute_33,attribute_30,attribute_31,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,Class
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,0.9233_to_inf,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,0.16095_to_inf,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,0.9233_to_inf,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,0.9233_to_inf,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,0.1677_to_inf,0.16265_to_inf,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,0.1677_to_inf,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,0.00935_to_inf,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,0.00935_to_inf,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,-inf_to_0.16315,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,-inf_to_0.1164,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,0.07585_to_inf,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,-inf_to_0.1677,-inf_to_0.16265,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,-inf_to_0.1677,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,0.1677_to_inf,-inf_to_0.16265,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,0.07585_to_inf,All,All,-inf_to_0.052,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,-inf_to_0.16095,-inf_to_0.1677,-inf_to_0.16265,-inf_to_0.1665,All,All,All,Rock
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,-inf_to_0.16095,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Mine
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Mine
-inf_to_0.0225,All,All,All,All,-inf_to_0.01325,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,0.1734_to_inf,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,0.04525_to_inf,All,0.07585_to_inf,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.16315,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Mine
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,-inf_to_0.00935,All,All,All,All,All,0.67995_to_inf,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,0.0613_to_inf,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,0.07585_to_inf,All,All,0.052_to_inf,0.0392_to_inf,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Mine
-inf_to_0.0225,All,All,All,All,0.01325_to_inf,0.00935_to_inf,All,All,All,All,All,-inf_to_0.67995,All,All,All,All,All,All,All,All,-inf_to_0.9233,All,-inf_to_0.0613,-inf_to_0.1734,-inf_to_0.38545,-inf_to_0.4271,All,All,All,All,All,-inf_to_0.04525,All,-inf_to_0.07585,All,All,0.052_to_inf,-inf_to_0.0392,All,All,All,All,0.1164_to_inf,All,All,All,All,All,All,All,All,0.16315_to_inf,0.16095_to_inf,0.1677_to_inf,0.16265_to_inf,0.1665_to_inf,All,All,All,Mine
