Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Class
David,Male,-2.405_to_-1.6645,0.7725_to_1.3335,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
David,Male,-2.993_to_-2.405,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,had
David,Male,-2.993_to_-2.405,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hOd
David,Male,-4.268_to_-3.7375,3.2285_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hod
David,Male,-3.355_to_-2.993,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
David,Male,-4.268_to_-3.7375,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,0.4795_to_inf,0.1185_to_inf,0.0685_to_inf,All,hud
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.9695,All,hid
David,Male,-1.6645_to_inf,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hId
David,Male,-1.6645_to_inf,0.7725_to_1.3335,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
David,Male,-2.405_to_-1.6645,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
David,Male,-2.405_to_-1.6645,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,had
David,Male,-2.993_to_-2.405,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hOd
David,Male,-3.355_to_-2.993,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.9695,All,hid
David,Male,-1.6645_to_inf,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hId
David,Male,-1.6645_to_inf,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,had
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-1.2535_to_-0.6605,0.1185_to_inf,0.0685_to_inf,All,hOd
David,Male,-4.268_to_-3.7375,3.2285_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hod
David,Male,-3.7375_to_-3.355,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
David,Male,-4.6685_to_-4.268,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,0.4795_to_inf,-0.597_to_0.1185,0.0685_to_inf,All,hud
David,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.9695,All,hid
David,Male,-1.6645_to_inf,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hId
David,Male,-1.6645_to_inf,0.7725_to_1.3335,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
David,Male,-1.6645_to_inf,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,had
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-1.2535_to_-0.6605,0.1185_to_inf,0.0685_to_inf,All,hOd
David,Male,-4.268_to_-3.7375,3.2285_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hod
David,Male,-3.7375_to_-3.355,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
David,Male,-4.6685_to_-4.268,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,0.4795_to_inf,-0.597_to_0.1185,0.0685_to_inf,All,hud
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.9695,All,hid
David,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hId
David,Male,-1.6645_to_inf,0.7725_to_1.3335,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
David,Male,-1.6645_to_inf,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hYd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,had
David,Male,-3.7375_to_-3.355,2.794_to_3.2285,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hod
David,Male,-4.6685_to_-4.268,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,0.4795_to_inf,-0.597_to_0.1185,0.0685_to_inf,All,hud
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,0.4795_to_inf,0.1185_to_inf,-inf_to_-0.9695,All,hid
David,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hId
David,Male,-1.6645_to_inf,0.4245_to_0.7725,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,1.4325_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
David,Male,-1.6645_to_inf,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hYd
David,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,had
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hOd
David,Male,-3.7375_to_-3.355,2.794_to_3.2285,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hod
David,Male,-3.7375_to_-3.355,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
David,Male,-4.6685_to_-4.268,2.0185_to_2.794,-inf_to_0.4725,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,0.4795_to_inf,-0.597_to_0.1185,0.0685_to_inf,All,hud
David,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Mark,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,1.4325_to_inf,0.4795_to_inf,0.1185_to_inf,0.0685_to_inf,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hId
Mark,Male,-2.405_to_-1.6645,0.7725_to_1.3335,-inf_to_0.4725,-inf_to_0.144,0.4995_to_inf,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
Mark,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,-0.597_to_0.1185,-0.9695_to_0.0685,All,hAd
Mark,Male,-2.993_to_-2.405,2.0185_to_2.794,-inf_to_0.4725,-inf_to_0.144,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
Mark,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,had
Mark,Male,-3.355_to_-2.993,2.0185_to_2.794,0.4725_to_inf,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-1.2535_to_-0.6605,0.1185_to_inf,0.0685_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,1.3335_to_2.0185,0.4725_to_inf,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-inf_to_-1.2535,0.1185_to_inf,0.0685_to_inf,All,hod
Mark,Male,-3.355_to_-2.993,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
Mark,Male,-3.7375_to_-3.355,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hud
Mark,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Mark,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,1.4325_to_inf,0.4795_to_inf,0.1185_to_inf,0.0685_to_inf,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hId
Mark,Male,-2.405_to_-1.6645,0.7725_to_1.3335,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
Mark,Male,-2.993_to_-2.405,2.0185_to_2.794,-inf_to_0.4725,-inf_to_0.144,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hYd
Mark,Male,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,had
Mark,Male,-3.355_to_-2.993,1.3335_to_2.0185,0.4725_to_inf,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-1.2535_to_-0.6605,0.1185_to_inf,0.0685_to_inf,All,hOd
Mark,Male,-3.355_to_-2.993,1.3335_to_2.0185,-inf_to_0.4725,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
Mark,Male,-4.268_to_-3.7375,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hud
Mark,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Mark,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,1.4325_to_inf,0.4795_to_inf,0.1185_to_inf,-0.9695_to_0.0685,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hId
Mark,Male,-2.993_to_-2.405,1.3335_to_2.0185,0.4725_to_inf,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hYd
Mark,Male,-3.355_to_-2.993,1.3335_to_2.0185,0.4725_to_inf,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-1.2535_to_-0.6605,0.1185_to_inf,0.0685_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,1.3335_to_2.0185,0.4725_to_inf,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-inf_to_-1.2535,0.1185_to_inf,0.0685_to_inf,All,hod
Mark,Male,-3.355_to_-2.993,0.7725_to_1.3335,0.4725_to_inf,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
Mark,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hId
Mark,Male,-2.405_to_-1.6645,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
Mark,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,-0.597_to_0.1185,-0.9695_to_0.0685,All,hAd
Mark,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,had
Mark,Male,-3.7375_to_-3.355,1.3335_to_2.0185,0.4725_to_inf,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-inf_to_-1.2535,0.1185_to_inf,0.0685_to_inf,All,hod
Mark,Male,-3.355_to_-2.993,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hUd
Mark,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Mark,Male,-2.405_to_-1.6645,-inf_to_-0.1235,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,1.4325_to_inf,0.4795_to_inf,0.1185_to_inf,-0.9695_to_0.0685,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hId
Mark,Male,-2.405_to_-1.6645,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
Mark,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,-0.597_to_0.1185,0.0685_to_inf,All,hAd
Mark,Male,-2.993_to_-2.405,1.3335_to_2.0185,0.4725_to_inf,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hYd
Mark,Male,-2.405_to_-1.6645,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,had
Mark,Male,-2.993_to_-2.405,0.4245_to_0.7725,0.4725_to_inf,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-1.2535_to_-0.6605,-0.597_to_0.1185,0.0685_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.7725_to_1.3335,0.4725_to_inf,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-inf_to_-1.2535,0.1185_to_inf,0.0685_to_inf,All,hod
Mark,Male,-4.6685_to_-4.268,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hud
Mark,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Mark,Male,-2.405_to_-1.6645,-inf_to_-0.1235,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,1.4325_to_inf,0.4795_to_inf,0.1185_to_inf,-0.9695_to_0.0685,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hId
Mark,Male,-2.405_to_-1.6645,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hEd
Mark,Male,-2.405_to_-1.6645,1.3335_to_2.0185,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hAd
Mark,Male,-2.993_to_-2.405,1.3335_to_2.0185,0.4725_to_inf,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
Mark,Male,-2.405_to_-1.6645,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,had
Mark,Male,-2.993_to_-2.405,0.4245_to_0.7725,0.4725_to_inf,0.829_to_inf,-0.9895_to_-0.4005,-inf_to_1.4325,-1.2535_to_-0.6605,0.1185_to_inf,0.0685_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.7725_to_1.3335,0.4725_to_inf,0.829_to_inf,-inf_to_-0.9895,-inf_to_1.4325,-inf_to_-1.2535,0.1185_to_inf,0.0685_to_inf,All,hod
Mark,Male,-3.355_to_-2.993,0.4245_to_0.7725,-inf_to_0.4725,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hUd
Mark,Male,-4.6685_to_-4.268,1.3335_to_2.0185,-inf_to_0.4725,0.144_to_0.829,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hud
Mark,Male,-2.993_to_-2.405,0.7725_to_1.3335,-inf_to_0.4725,0.144_to_0.829,-0.9895_to_-0.4005,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,0.0685_to_inf,All,hed
Jo,Female,-3.355_to_-2.993,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,0.4995_to_inf,1.4325_to_inf,-0.6605_to_0.4795,-0.597_to_0.1185,-0.9695_to_0.0685,All,hid
Jo,Female,-3.355_to_-2.993,-0.1235_to_0.4245,-inf_to_0.4725,0.829_to_inf,0.4995_to_inf,-inf_to_1.4325,-1.2535_to_-0.6605,-0.597_to_0.1185,-0.9695_to_0.0685,All,hId
Jo,Female,-2.993_to_-2.405,0.4245_to_0.7725,-inf_to_0.4725,0.829_to_inf,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,-0.597_to_0.1185,-0.9695_to_0.0685,All,hEd
Jo,Female,-1.6645_to_inf,0.7725_to_1.3335,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,-0.6605_to_0.4795,-0.597_to_0.1185,-0.9695_to_0.0685,All,hAd
Jo,Female,-2.993_to_-2.405,2.0185_to_2.794,-inf_to_0.4725,-inf_to_0.144,-0.9895_to_-0.4005,-inf_to_1.4325,0.4795_to_inf,0.1185_to_inf,-0.9695_to_0.0685,All,hYd
Jo,Female,-2.993_to_-2.405,1.3335_to_2.0185,-inf_to_0.4725,-inf_to_0.144,-0.4005_to_0.4995,-inf_to_1.4325,0.4795_to_inf,0.1185_to_inf,-0.9695_to_0.0685,All,had
Jo,Female,-3.7375_to_-3.355,2.0185_to_2.794,0.4725_to_inf,0.144_to_0.829,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hOd
Jo,Female,-4.268_to_-3.7375,3.2285_to_inf,-inf_to_0.4725,-inf_to_0.144,-inf_to_-0.9895,-inf_to_1.4325,-0.6605_to_0.4795,0.1185_to_inf,-0.9695_to_0.0685,All,hod
