Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Class
David,Male,-3.0185_to_-2.3195,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hOd
David,Male,-4.2625_to_-3.7375,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hod
David,Male,-3.355_to_-3.0185,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
David,Male,-4.2625_to_-3.7375,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,0.4795_to_inf,0.0765_to_inf,0.12_to_inf,All,hud
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hed
David,Male,-1.45_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hid
David,Male,-1.45_to_inf,0.4245_to_0.711,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hId
David,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hEd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hAd
David,Male,-2.3195_to_-2.1045,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,had
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hOd
David,Male,-4.2625_to_-3.7375,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hod
David,Male,-3.355_to_-3.0185,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
David,Male,-4.2625_to_-3.7375,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,0.4795_to_inf,0.0765_to_inf,0.12_to_inf,All,hud
David,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
David,Male,-1.45_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hid
David,Male,-1.45_to_inf,0.4245_to_0.711,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hId
David,Male,-1.45_to_inf,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hEd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hAd
David,Male,-2.3195_to_-2.1045,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hYd
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
David,Male,-4.2625_to_-3.7375,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hod
David,Male,-3.7375_to_-3.355,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,0.4795_to_inf,-inf_to_0.0765,0.12_to_inf,All,hud
David,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
David,Male,-1.45_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hid
David,Male,-1.45_to_inf,0.4245_to_0.711,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hId
David,Male,-1.45_to_inf,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hEd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hAd
David,Male,-2.3195_to_-2.1045,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hYd
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
David,Male,-4.2625_to_-3.7375,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hod
David,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
David,Male,-1.45_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hid
David,Male,-1.45_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hId
David,Male,-1.45_to_inf,0.711_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hEd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hAd
David,Male,-2.3195_to_-2.1045,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hYd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,had
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hOd
David,Male,-3.7375_to_-3.355,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hod
David,Male,-3.7375_to_-3.355,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,-inf_to_1.451,0.4795_to_inf,-inf_to_0.0765,0.12_to_inf,All,hud
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
David,Male,-1.45_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-inf_to_-0.4105,All,hid
David,Male,-1.45_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hId
David,Male,-2.1045_to_-1.45,0.4245_to_0.711,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hEd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hAd
David,Male,-2.3195_to_-2.1045,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hYd
David,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,had
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hOd
David,Male,-3.7375_to_-3.355,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hod
David,Male,-3.7375_to_-3.355,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.215_to_3.1765,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,-inf_to_1.451,0.4795_to_inf,-inf_to_0.0765,0.12_to_inf,All,hud
David,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hed
Mark,Male,-2.1045_to_-1.45,-inf_to_-0.1235,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,0.12_to_inf,All,hid
Mark,Male,-2.1045_to_-1.45,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hId
Mark,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,-inf_to_0.1735,0.498_to_inf,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hEd
Mark,Male,-3.0185_to_-2.3195,2.215_to_3.1765,-inf_to_0.4725,-inf_to_0.1735,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hYd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,had
Mark,Male,-3.355_to_-3.0185,1.4125_to_2.215,0.4725_to_1.086,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,1.4125_to_2.215,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hod
Mark,Male,-3.355_to_-3.0185,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
Mark,Male,-3.7375_to_-3.355,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hud
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
Mark,Male,-1.45_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hId
Mark,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hEd
Mark,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,-inf_to_0.0765,-0.4105_to_0.12,All,hAd
Mark,Male,-3.0185_to_-2.3195,2.215_to_3.1765,-inf_to_0.4725,-inf_to_0.1735,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hYd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,had
Mark,Male,-3.355_to_-3.0185,1.4125_to_2.215,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hod
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
Mark,Male,-4.2625_to_-3.7375,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hud
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
Mark,Male,-2.1045_to_-1.45,-inf_to_-0.1235,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.4105_to_0.12,All,hid
Mark,Male,-1.45_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hId
Mark,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hEd
Mark,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,-inf_to_0.0765,-0.4105_to_0.12,All,hAd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,0.4725_to_1.086,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hYd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,had
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hod
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,0.4725_to_1.086,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
Mark,Male,-4.2625_to_-3.7375,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hud
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
Mark,Male,-2.1045_to_-1.45,-inf_to_-0.1235,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.4105_to_0.12,All,hid
Mark,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hEd
Mark,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,-inf_to_0.0765,-0.4105_to_0.12,All,hAd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,0.4725_to_1.086,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hYd
Mark,Male,-2.3195_to_-2.1045,1.4125_to_2.215,-inf_to_0.4725,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,had
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-0.7345_to_0.498,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hod
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
Mark,Male,-4.6685_to_-4.2625,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hud
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
Mark,Male,-2.1045_to_-1.45,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hId
Mark,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hEd
Mark,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,-inf_to_0.0765,0.12_to_inf,All,hAd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,0.4725_to_1.086,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hYd
Mark,Male,-2.3195_to_-2.1045,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,had
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-0.7345_to_0.498,-inf_to_1.451,-inf_to_-0.6605,-inf_to_0.0765,0.12_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hod
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hUd
Mark,Male,-4.6685_to_-4.2625,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hud
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
Mark,Male,-2.1045_to_-1.45,-inf_to_-0.1235,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.4105_to_0.12,All,hid
Mark,Male,-2.1045_to_-1.45,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hId
Mark,Male,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.4105,All,hEd
Mark,Male,-2.1045_to_-1.45,1.4125_to_2.215,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hAd
Mark,Male,-3.0185_to_-2.3195,1.4125_to_2.215,0.4725_to_1.086,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hYd
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,had
Mark,Male,-3.0185_to_-2.3195,0.4245_to_0.711,0.4725_to_1.086,0.829_to_inf,-0.7345_to_0.498,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hOd
Mark,Male,-3.7375_to_-3.355,0.711_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-inf_to_-0.6605,0.0765_to_inf,0.12_to_inf,All,hod
Mark,Male,-3.355_to_-3.0185,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hUd
Mark,Male,-4.6685_to_-4.2625,1.4125_to_2.215,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hud
Mark,Male,-3.0185_to_-2.3195,0.711_to_1.4125,-inf_to_0.4725,0.1735_to_0.829,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.12_to_inf,All,hed
Jo,Female,-3.355_to_-3.0185,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_inf,0.498_to_inf,1.451_to_inf,-0.6605_to_0.4795,-inf_to_0.0765,-inf_to_-0.4105,All,hid
Jo,Female,-3.355_to_-3.0185,-0.1235_to_0.4245,-inf_to_0.4725,0.829_to_inf,0.498_to_inf,-inf_to_1.451,-inf_to_-0.6605,-inf_to_0.0765,-inf_to_-0.4105,All,hId
Jo,Female,-3.0185_to_-2.3195,0.4245_to_0.711,-inf_to_0.4725,0.829_to_inf,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,-inf_to_0.0765,-0.4105_to_0.12,All,hEd
Jo,Female,-2.1045_to_-1.45,0.711_to_1.4125,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,-0.6605_to_0.4795,-inf_to_0.0765,-inf_to_-0.4105,All,hAd
Jo,Female,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,0.4795_to_inf,0.0765_to_inf,-inf_to_-0.4105,All,hYd
Jo,Female,-3.0185_to_-2.3195,1.4125_to_2.215,-inf_to_0.4725,-inf_to_0.1735,-0.7345_to_0.498,-inf_to_1.451,0.4795_to_inf,0.0765_to_inf,-inf_to_-0.4105,All,had
Jo,Female,-3.7375_to_-3.355,2.215_to_3.1765,0.4725_to_1.086,0.1735_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.4105_to_0.12,All,hOd
