Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Class
David,Male,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
David,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hAd
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,had
David,Male,-3.019_to_-2.403,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hOd
David,Male,-3.525_to_-3.019,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
David,Male,-4.2625_to_-3.525,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,All,hud
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hed
David,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hid
David,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hId
David,Male,-1.557_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,had
David,Male,-3.019_to_-2.403,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hOd
David,Male,-4.2625_to_-3.525,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hod
David,Male,-3.525_to_-3.019,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
David,Male,-4.2625_to_-3.525,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,All,hud
David,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
David,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hid
David,Male,-1.557_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
David,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
David,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,had
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-1.127_to_-0.6605,0.0765_to_inf,0.122_to_inf,All,hOd
David,Male,-4.2625_to_-3.525,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hod
David,Male,-3.525_to_-3.019,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,0.4795_to_inf,-0.511_to_0.0765,0.122_to_inf,All,hud
David,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
David,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hid
David,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hId
David,Male,-1.557_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
David,Male,-1.557_to_inf,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
David,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,had
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-1.127_to_-0.6605,0.0765_to_inf,0.122_to_inf,All,hOd
David,Male,-4.2625_to_-3.525,3.1765_to_inf,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hod
David,Male,-4.2625_to_-3.525,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,0.4795_to_inf,-0.511_to_0.0765,0.122_to_inf,All,hud
David,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
David,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hid
David,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hId
David,Male,-1.557_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
David,Male,-1.557_to_inf,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hYd
David,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,had
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hOd
David,Male,-4.2625_to_-3.525,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hod
David,Male,-4.2625_to_-3.525,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,0.4795_to_inf,-0.511_to_0.0765,0.122_to_inf,All,hud
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
David,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-inf_to_-0.3385,All,hid
David,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,1.451_to_inf,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hId
David,Male,-1.557_to_inf,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
David,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,had
David,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hOd
David,Male,-4.2625_to_-3.525,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hod
David,Male,-3.525_to_-3.019,1.4125_to_2.1445,-inf_to_0.4725,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.2625,2.1445_to_3.1765,-inf_to_0.4725,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,0.4795_to_inf,-0.511_to_0.0765,0.122_to_inf,All,hud
Mark,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,All,hid
Mark,Male,-2.1225_to_-1.557,-0.1035_to_0.519,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,-0.3385_to_0.122,All,hAd
Mark,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,had
Mark,Male,-3.525_to_-3.019,1.4125_to_2.1445,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-1.127_to_-0.6605,0.0765_to_inf,0.122_to_inf,All,hOd
Mark,Male,-4.2625_to_-3.525,1.4125_to_2.1445,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.525_to_-3.019,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
Mark,Male,-1.557_to_inf,-inf_to_-0.1035,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.3385_to_0.122,All,hid
Mark,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,-0.3385_to_0.122,All,hAd
Mark,Male,-3.019_to_-2.403,2.1445_to_3.1765,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
Mark,Male,-3.019_to_-2.403,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,had
Mark,Male,-3.525_to_-3.019,1.4125_to_2.1445,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-1.127_to_-0.6605,0.0765_to_inf,0.122_to_inf,All,hOd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
Mark,Male,-2.1225_to_-1.557,-inf_to_-0.1035,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.3385_to_0.122,All,hid
Mark,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,-0.3385_to_0.122,All,hAd
Mark,Male,-3.019_to_-2.403,1.4125_to_2.1445,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hYd
Mark,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,had
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hOd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
Mark,Male,-2.1225_to_-1.557,-inf_to_-0.1035,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.3385_to_0.122,All,hid
Mark,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
Mark,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,-0.3385_to_0.122,All,hAd
Mark,Male,-3.019_to_-2.403,1.4125_to_2.1445,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hYd
Mark,Male,-2.403_to_-2.1225,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,had
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hOd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hod
Mark,Male,-4.6685_to_-4.2625,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
Mark,Male,-2.1225_to_-1.557,-inf_to_-0.1035,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.3385_to_0.122,All,hid
Mark,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
Mark,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,0.122_to_inf,All,hAd
Mark,Male,-3.019_to_-2.403,1.4125_to_2.1445,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
Mark,Male,-2.403_to_-2.1225,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,had
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-inf_to_-1.127,-0.511_to_0.0765,0.122_to_inf,All,hOd
Mark,Male,-4.2625_to_-3.525,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.6685_to_-4.2625,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hud
Mark,Male,-2.1225_to_-1.557,-inf_to_-0.1035,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-0.3385_to_0.122,All,hid
Mark,Male,-1.557_to_inf,-0.1035_to_0.519,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-inf_to_-0.3385,All,hEd
Mark,Male,-2.1225_to_-1.557,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hAd
Mark,Male,-3.019_to_-2.403,1.4125_to_2.1445,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hYd
Mark,Male,-2.403_to_-2.1225,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,had
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-0.9915_to_-0.396,-inf_to_1.451,-1.127_to_-0.6605,0.0765_to_inf,0.122_to_inf,All,hOd
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,0.4725_to_1.086,0.829_to_inf,-inf_to_-0.9915,-inf_to_1.451,-inf_to_-1.127,0.0765_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.525_to_-3.019,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-0.9915,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,-0.3385_to_0.122,All,hUd
Mark,Male,-4.6685_to_-4.2625,1.4125_to_2.1445,-inf_to_0.4725,-0.0225_to_0.829,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.019_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.9915_to_-0.396,-inf_to_1.451,-0.6605_to_0.4795,0.0765_to_inf,0.122_to_inf,All,hed
Jo,Female,-3.525_to_-3.019,-0.1035_to_0.519,-inf_to_0.4725,0.829_to_inf,0.4995_to_inf,-inf_to_1.451,-1.127_to_-0.6605,-inf_to_-0.511,-inf_to_-0.3385,All,hId
Jo,Female,-3.019_to_-2.403,-0.1035_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,-0.3385_to_0.122,All,hEd
Jo,Female,-2.1225_to_-1.557,0.519_to_1.4125,-inf_to_0.4725,-inf_to_-0.0225,-0.396_to_0.4995,-inf_to_1.451,-0.6605_to_0.4795,-0.511_to_0.0765,-inf_to_-0.3385,All,hAd
