x40,x29,x28,x25,x24,x27,x26,x21,x20,x23,x22,x8,x9,x2,x3,x1,x6,x7,x4,x5,x32,x33,x30,x31,x36,x37,x34,x35,x38,x39,x18,x19,x10,x11,x12,x13,x14,x15,x16,x17,class
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,-inf_to_1.515,-inf_to_1.375,0.385_to_inf,-0.695_to_0.575,All,-inf_to_0.195,2.475_to_3.115,0.395_to_1.375,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,1.835_to_inf,-inf_to_1.845,3.315_to_4.315,3.285_to_3.975,2.895_to_3.715,4.365_to_inf,3.885_to_inf,3.305_to_inf,1.815_to_2.485,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,4.585_to_inf,0.385_to_inf,0.575_to_2.075,All,2.665_to_3.265,3.805_to_inf,1.375_to_2.165,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,-inf_to_0.005,4.915_to_inf,4.315_to_inf,3.975_to_4.685,2.895_to_3.715,2.575_to_3.155,0.225_to_1.095,0.605_to_1.225,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,3.825_to_4.585,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,0.395_to_1.375,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.005_to_0.925,4.915_to_inf,4.315_to_inf,2.645_to_3.285,0.745_to_1.755,-inf_to_1.515,-inf_to_0.225,-inf_to_-0.085,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,-inf_to_1.515,1.375_to_1.885,-inf_to_-0.385,-0.695_to_0.575,All,-inf_to_0.195,0.145_to_1.305,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.925_to_1.835,2.965_to_3.675,2.675_to_3.315,3.975_to_4.685,2.895_to_3.715,4.365_to_inf,2.605_to_3.885,1.835_to_2.475,2.485_to_inf,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,2.785_to_3.285,1.885_to_2.525,0.385_to_inf,-0.695_to_0.575,All,0.195_to_1.145,1.305_to_2.055,-0.705_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.005_to_0.925,-inf_to_1.845,4.315_to_inf,2.645_to_3.285,3.715_to_5.355,2.575_to_3.155,2.605_to_3.885,2.475_to_3.305,1.245_to_1.815,2
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,-inf_to_1.515,1.375_to_1.885,-inf_to_-0.385,-0.695_to_0.575,All,1.145_to_1.895,1.305_to_2.055,-0.705_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.815_to_inf,0.925_to_1.835,-inf_to_1.845,2.675_to_3.315,2.125_to_2.645,2.115_to_2.895,4.365_to_inf,3.885_to_inf,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,3.825_to_4.585,-inf_to_-0.385,-0.695_to_0.575,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,1.835_to_inf,2.965_to_3.675,2.035_to_2.675,-inf_to_1.215,0.745_to_1.755,-inf_to_1.515,-inf_to_0.225,-inf_to_-0.085,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,2.785_to_3.285,-inf_to_1.375,-inf_to_-0.385,0.575_to_2.075,All,1.895_to_2.665,0.145_to_1.305,0.395_to_1.375,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,1.835_to_inf,-inf_to_1.845,-inf_to_2.035,2.645_to_3.285,-inf_to_0.745,2.575_to_3.155,2.025_to_2.605,1.225_to_1.835,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,4.375_to_inf,4.585_to_inf,0.385_to_inf,-0.695_to_0.575,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,0.005_to_0.925,3.675_to_4.915,3.315_to_4.315,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,1.095_to_2.025,-0.085_to_0.605,0.415_to_1.245,1
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,3.285_to_4.375,1.885_to_2.525,-inf_to_-0.385,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.005_to_0.925,1.845_to_2.965,-inf_to_2.035,-inf_to_1.215,-inf_to_0.745,1.515_to_2.575,2.605_to_3.885,2.475_to_3.305,0.415_to_1.245,0
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,4.375_to_inf,2.525_to_3.825,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,1.375_to_2.165,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,-inf_to_0.005,1.845_to_2.965,2.675_to_3.315,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,-inf_to_0.225,0.605_to_1.225,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,-inf_to_1.515,-inf_to_1.375,-inf_to_-0.385,-inf_to_-0.695,All,1.145_to_1.895,0.145_to_1.305,1.375_to_2.165,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.925_to_1.835,1.845_to_2.965,-inf_to_2.035,3.285_to_3.975,2.895_to_3.715,3.155_to_3.765,3.885_to_inf,1.835_to_2.475,2.485_to_inf,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,-inf_to_1.515,3.825_to_4.585,-0.385_to_0.385,-0.695_to_0.575,All,0.195_to_1.145,1.305_to_2.055,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,1.835_to_inf,2.965_to_3.675,4.315_to_inf,3.285_to_3.975,2.895_to_3.715,3.765_to_4.365,2.605_to_3.885,1.835_to_2.475,0.415_to_1.245,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,3.285_to_4.375,1.885_to_2.525,0.385_to_inf,-0.695_to_0.575,All,1.895_to_2.665,3.805_to_inf,1.375_to_2.165,1.465_to_2.225,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,0.925_to_1.835,-inf_to_1.845,2.675_to_3.315,1.215_to_2.125,0.745_to_1.755,1.515_to_2.575,1.095_to_2.025,2.475_to_3.305,0.415_to_1.245,0
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,3.285_to_4.375,1.375_to_1.885,0.385_to_inf,0.575_to_2.075,All,1.145_to_1.895,2.055_to_2.475,-0.705_to_0.395,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.925_to_1.835,2.965_to_3.675,2.035_to_2.675,2.645_to_3.285,0.745_to_1.755,2.575_to_3.155,3.885_to_inf,1.225_to_1.835,1.815_to_2.485,0
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,1.515_to_2.235,-inf_to_1.375,0.385_to_inf,-inf_to_-0.695,All,-inf_to_0.195,-inf_to_0.145,-0.705_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.815_to_inf,0.925_to_1.835,-inf_to_1.845,2.035_to_2.675,1.215_to_2.125,3.715_to_5.355,4.365_to_inf,2.605_to_3.885,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,3.285_to_4.375,3.825_to_4.585,-inf_to_-0.385,2.075_to_inf,All,1.895_to_2.665,2.055_to_2.475,1.375_to_2.165,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.005_to_0.925,2.965_to_3.675,4.315_to_inf,3.975_to_4.685,2.895_to_3.715,1.515_to_2.575,-inf_to_0.225,-inf_to_-0.085,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,-inf_to_1.515,2.525_to_3.825,-0.385_to_0.385,2.075_to_inf,All,0.195_to_1.145,-inf_to_0.145,-0.705_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,1.835_to_inf,-inf_to_1.845,3.315_to_4.315,2.125_to_2.645,2.895_to_3.715,2.575_to_3.155,2.605_to_3.885,2.475_to_3.305,1.245_to_1.815,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,3.285_to_4.375,2.525_to_3.825,0.385_to_inf,-inf_to_-0.695,All,1.895_to_2.665,3.115_to_3.805,-0.705_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,-inf_to_0.005,3.675_to_4.915,4.315_to_inf,4.685_to_inf,3.715_to_5.355,-inf_to_1.515,2.605_to_3.885,-0.085_to_0.605,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,1.515_to_2.235,1.885_to_2.525,-0.385_to_0.385,-0.695_to_0.575,All,0.195_to_1.145,0.145_to_1.305,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,1.835_to_inf,-inf_to_1.845,3.315_to_4.315,2.645_to_3.285,2.895_to_3.715,4.365_to_inf,3.885_to_inf,2.475_to_3.305,0.415_to_1.245,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,-inf_to_1.515,-inf_to_1.375,-inf_to_-0.385,-inf_to_-0.695,All,1.145_to_1.895,1.305_to_2.055,0.395_to_1.375,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.815_to_inf,0.925_to_1.835,-inf_to_1.845,2.035_to_2.675,2.645_to_3.285,3.715_to_5.355,4.365_to_inf,3.885_to_inf,3.305_to_inf,1.245_to_1.815,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,3.285_to_4.375,3.825_to_4.585,-0.385_to_0.385,0.575_to_2.075,All,1.895_to_2.665,2.055_to_2.475,0.395_to_1.375,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.005_to_0.925,1.845_to_2.965,3.315_to_4.315,3.975_to_4.685,2.895_to_3.715,-inf_to_1.515,0.225_to_1.095,-0.085_to_0.605,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,-inf_to_1.515,1.885_to_2.525,-0.385_to_0.385,0.575_to_2.075,All,1.895_to_2.665,0.145_to_1.305,-0.705_to_0.395,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.925_to_1.835,1.845_to_2.965,3.315_to_4.315,4.685_to_inf,3.715_to_5.355,3.765_to_4.365,3.885_to_inf,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,3.285_to_4.375,2.525_to_3.825,0.385_to_inf,2.075_to_inf,All,3.265_to_inf,3.805_to_inf,1.375_to_2.165,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.005_to_0.925,1.845_to_2.965,3.315_to_4.315,-inf_to_1.215,0.745_to_1.755,-inf_to_1.515,-inf_to_0.225,-0.085_to_0.605,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,2.525_to_3.825,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.115_to_3.805,0.395_to_1.375,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,0.925_to_1.835,3.675_to_4.915,-inf_to_2.035,-inf_to_1.215,0.745_to_1.755,1.515_to_2.575,0.225_to_1.095,0.605_to_1.225,1.245_to_1.815,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,4.375_to_inf,3.825_to_4.585,0.385_to_inf,0.575_to_2.075,All,1.895_to_2.665,1.305_to_2.055,1.375_to_2.165,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,-inf_to_0.005,3.675_to_4.915,4.315_to_inf,3.975_to_4.685,3.715_to_5.355,1.515_to_2.575,2.605_to_3.885,-0.085_to_0.605,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,2.785_to_3.285,2.525_to_3.825,-0.385_to_0.385,-0.695_to_0.575,All,0.195_to_1.145,2.055_to_2.475,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,0.005_to_0.925,4.915_to_inf,4.315_to_inf,4.685_to_inf,3.715_to_5.355,3.765_to_4.365,2.605_to_3.885,-0.085_to_0.605,-inf_to_-0.435,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,2.785_to_3.285,1.375_to_1.885,0.385_to_inf,0.575_to_2.075,All,-inf_to_0.195,0.145_to_1.305,-0.705_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.115_to_2.815,1.835_to_inf,-inf_to_1.845,-inf_to_2.035,1.215_to_2.125,2.115_to_2.895,4.365_to_inf,3.885_to_inf,2.475_to_3.305,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,3.285_to_4.375,1.375_to_1.885,0.385_to_inf,0.575_to_2.075,All,1.145_to_1.895,3.805_to_inf,2.165_to_inf,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,-inf_to_0.005,1.845_to_2.965,-inf_to_2.035,1.215_to_2.125,0.745_to_1.755,2.575_to_3.155,3.885_to_inf,1.835_to_2.475,1.245_to_1.815,0
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,2.785_to_3.285,1.885_to_2.525,0.385_to_inf,-inf_to_-0.695,All,1.145_to_1.895,2.475_to_3.115,2.165_to_inf,1.465_to_2.225,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,1.835_to_inf,-inf_to_1.845,2.035_to_2.675,2.645_to_3.285,1.755_to_2.115,3.765_to_4.365,2.025_to_2.605,1.835_to_2.475,2.485_to_inf,0
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,2.785_to_3.285,-inf_to_1.375,0.385_to_inf,-0.695_to_0.575,All,2.665_to_3.265,3.115_to_3.805,0.395_to_1.375,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,2.115_to_2.815,1.835_to_inf,-inf_to_1.845,-inf_to_2.035,2.125_to_2.645,2.115_to_2.895,1.515_to_2.575,2.025_to_2.605,3.305_to_inf,1.245_to_1.815,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,2.785_to_3.285,4.585_to_inf,0.385_to_inf,-0.695_to_0.575,All,3.265_to_inf,3.805_to_inf,1.375_to_2.165,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.005_to_0.925,2.965_to_3.675,3.315_to_4.315,1.215_to_2.125,2.895_to_3.715,-inf_to_1.515,-inf_to_0.225,1.225_to_1.835,0.415_to_1.245,1
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,4.375_to_inf,2.525_to_3.825,0.385_to_inf,-0.695_to_0.575,All,3.265_to_inf,3.805_to_inf,1.375_to_2.165,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,-inf_to_0.005,3.675_to_4.915,2.035_to_2.675,2.125_to_2.645,-inf_to_0.745,-inf_to_1.515,-inf_to_0.225,-0.085_to_0.605,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,-inf_to_1.515,1.885_to_2.525,0.385_to_inf,0.575_to_2.075,All,0.195_to_1.145,3.115_to_3.805,0.395_to_1.375,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.005_to_0.925,2.965_to_3.675,2.675_to_3.315,3.975_to_4.685,2.895_to_3.715,2.575_to_3.155,3.885_to_inf,2.475_to_3.305,2.485_to_inf,2
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,4.375_to_inf,3.825_to_4.585,0.385_to_inf,-0.695_to_0.575,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.005_to_0.925,2.965_to_3.675,2.675_to_3.315,3.285_to_3.975,-inf_to_0.745,1.515_to_2.575,1.095_to_2.025,1.225_to_1.835,0.415_to_1.245,0
All,All,All,All,All,All,All,All,-inf_to_-1.365,All,All,3.285_to_4.375,2.525_to_3.825,0.385_to_inf,0.575_to_2.075,All,2.665_to_3.265,3.805_to_inf,2.165_to_inf,1.465_to_2.225,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.005_to_0.925,1.845_to_2.965,-inf_to_2.035,1.215_to_2.125,-inf_to_0.745,-inf_to_1.515,0.225_to_1.095,2.475_to_3.305,-0.435_to_0.415,0
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,2.785_to_3.285,1.885_to_2.525,-inf_to_-0.385,-0.695_to_0.575,All,1.895_to_2.665,2.475_to_3.115,0.395_to_1.375,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,0.005_to_0.925,4.915_to_inf,3.315_to_4.315,3.285_to_3.975,3.715_to_5.355,-inf_to_1.515,1.095_to_2.025,0.605_to_1.225,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,2.525_to_3.825,0.385_to_inf,-0.695_to_0.575,All,2.665_to_3.265,2.475_to_3.115,2.165_to_inf,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,-inf_to_0.005,3.675_to_4.915,4.315_to_inf,4.685_to_inf,0.745_to_1.755,-inf_to_1.515,2.605_to_3.885,-inf_to_-0.085,0.415_to_1.245,1
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,4.375_to_inf,3.825_to_4.585,0.385_to_inf,-0.695_to_0.575,All,3.265_to_inf,3.805_to_inf,0.395_to_1.375,1.465_to_2.225,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,-inf_to_0.005,2.965_to_3.675,4.315_to_inf,-inf_to_1.215,1.755_to_2.115,2.575_to_3.155,0.225_to_1.095,1.835_to_2.475,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,3.285_to_4.375,3.825_to_4.585,-0.385_to_0.385,-0.695_to_0.575,All,-inf_to_0.195,2.475_to_3.115,-inf_to_-0.705,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,0.005_to_0.925,4.915_to_inf,4.315_to_inf,4.685_to_inf,2.895_to_3.715,4.365_to_inf,2.605_to_3.885,0.605_to_1.225,0.415_to_1.245,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,1.515_to_2.235,1.375_to_1.885,0.385_to_inf,-inf_to_-0.695,All,-inf_to_0.195,0.145_to_1.305,0.395_to_1.375,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,0.925_to_1.835,3.675_to_4.915,3.315_to_4.315,4.685_to_inf,3.715_to_5.355,1.515_to_2.575,3.885_to_inf,1.225_to_1.835,1.815_to_2.485,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,1.885_to_2.525,-0.385_to_0.385,0.575_to_2.075,All,2.665_to_3.265,3.115_to_3.805,1.375_to_2.165,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,-inf_to_-0.555,0.005_to_0.925,1.845_to_2.965,3.315_to_4.315,1.215_to_2.125,0.745_to_1.755,1.515_to_2.575,-inf_to_0.225,-inf_to_-0.085,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,3.285_to_4.375,2.525_to_3.825,0.385_to_inf,2.075_to_inf,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,2.115_to_2.815,0.005_to_0.925,1.845_to_2.965,2.035_to_2.675,-inf_to_1.215,0.745_to_1.755,-inf_to_1.515,1.095_to_2.025,1.225_to_1.835,-inf_to_-0.435,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,-inf_to_1.515,-inf_to_1.375,0.385_to_inf,0.575_to_2.075,All,0.195_to_1.145,2.475_to_3.115,0.395_to_1.375,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,2.115_to_2.815,1.835_to_inf,1.845_to_2.965,3.315_to_4.315,3.285_to_3.975,3.715_to_5.355,1.515_to_2.575,2.605_to_3.885,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,3.285_to_4.375,3.825_to_4.585,0.385_to_inf,0.575_to_2.075,All,-inf_to_0.195,0.145_to_1.305,-0.705_to_0.395,0.745_to_1.465,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.925_to_1.835,3.675_to_4.915,4.315_to_inf,4.685_to_inf,2.895_to_3.715,1.515_to_2.575,1.095_to_2.025,2.475_to_3.305,0.415_to_1.245,2
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,1.885_to_2.525,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,-inf_to_0.005,3.675_to_4.915,2.035_to_2.675,-inf_to_1.215,0.745_to_1.755,-inf_to_1.515,-inf_to_0.225,-inf_to_-0.085,-0.435_to_0.415,1
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,1.515_to_2.235,2.525_to_3.825,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,0.395_to_1.375,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,2.115_to_2.815,0.005_to_0.925,1.845_to_2.965,-inf_to_2.035,1.215_to_2.125,-inf_to_0.745,-inf_to_1.515,1.095_to_2.025,0.605_to_1.225,0.415_to_1.245,0
All,All,All,All,All,All,All,All,-inf_to_-1.365,All,All,1.515_to_2.235,1.885_to_2.525,-inf_to_-0.385,0.575_to_2.075,All,1.145_to_1.895,0.145_to_1.305,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,-inf_to_0.005,3.675_to_4.915,4.315_to_inf,3.975_to_4.685,3.715_to_5.355,2.575_to_3.155,2.605_to_3.885,0.605_to_1.225,-0.435_to_0.415,2
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,-inf_to_1.515,-inf_to_1.375,-inf_to_-0.385,-inf_to_-0.695,All,-inf_to_0.195,1.305_to_2.055,1.375_to_2.165,1.465_to_2.225,All,All,All,All,All,All,All,All,All,All,2.815_to_inf,0.925_to_1.835,-inf_to_1.845,3.315_to_4.315,2.645_to_3.285,2.115_to_2.895,4.365_to_inf,3.885_to_inf,3.305_to_inf,2.485_to_inf,0
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,3.285_to_4.375,1.885_to_2.525,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.115_to_3.805,2.165_to_inf,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.005_to_0.925,-inf_to_1.845,-inf_to_2.035,3.285_to_3.975,0.745_to_1.755,3.765_to_4.365,2.605_to_3.885,1.225_to_1.835,2.485_to_inf,0
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,-inf_to_1.515,-inf_to_1.375,0.385_to_inf,-0.695_to_0.575,All,0.195_to_1.145,0.145_to_1.305,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,1.835_to_inf,-inf_to_1.845,2.035_to_2.675,2.645_to_3.285,3.715_to_5.355,3.155_to_3.765,3.885_to_inf,3.305_to_inf,2.485_to_inf,2
All,All,All,All,All,All,All,All,1.125_to_inf,All,All,1.515_to_2.235,2.525_to_3.825,-inf_to_-0.385,0.575_to_2.075,All,1.145_to_1.895,0.145_to_1.305,-0.705_to_0.395,-0.085_to_0.745,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,-inf_to_0.005,1.845_to_2.965,4.315_to_inf,4.685_to_inf,5.355_to_inf,2.575_to_3.155,1.095_to_2.025,1.835_to_2.475,0.415_to_1.245,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,1.515_to_2.235,3.825_to_4.585,-inf_to_-0.385,0.575_to_2.075,All,0.195_to_1.145,2.055_to_2.475,-inf_to_-0.705,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,0.005_to_0.925,3.675_to_4.915,4.315_to_inf,4.685_to_inf,3.715_to_5.355,-inf_to_1.515,0.225_to_1.095,1.835_to_2.475,1.245_to_1.815,1
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,2.785_to_3.285,2.525_to_3.825,-0.385_to_0.385,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,1.375_to_2.165,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,2.115_to_2.815,0.925_to_1.835,1.845_to_2.965,2.035_to_2.675,1.215_to_2.125,-inf_to_0.745,2.575_to_3.155,2.605_to_3.885,-0.085_to_0.605,-0.435_to_0.415,0
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,4.375_to_inf,4.585_to_inf,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.225_to_2.965,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,-inf_to_0.005,1.845_to_2.965,-inf_to_2.035,-inf_to_1.215,0.745_to_1.755,-inf_to_1.515,0.225_to_1.095,0.605_to_1.225,-0.435_to_0.415,0
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,4.375_to_inf,4.585_to_inf,0.385_to_inf,0.575_to_2.075,All,3.265_to_inf,3.115_to_3.805,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,-0.555_to_0.105,-inf_to_0.005,1.845_to_2.965,2.035_to_2.675,-inf_to_1.215,-inf_to_0.745,-inf_to_1.515,-inf_to_0.225,-inf_to_-0.085,-inf_to_-0.435,1
All,All,All,All,All,All,All,All,-inf_to_-1.365,All,All,4.375_to_inf,2.525_to_3.825,-inf_to_-0.385,0.575_to_2.075,All,3.265_to_inf,3.805_to_inf,2.165_to_inf,2.965_to_inf,All,All,All,All,All,All,All,All,All,All,0.105_to_1.025,0.005_to_0.925,1.845_to_2.965,3.315_to_4.315,-inf_to_1.215,1.755_to_2.115,-inf_to_1.515,-inf_to_0.225,0.605_to_1.225,1.245_to_1.815,1
All,All,All,All,All,All,All,All,-1.365_to_0.325,All,All,2.235_to_2.785,2.525_to_3.825,-inf_to_-0.385,-0.695_to_0.575,All,1.145_to_1.895,0.145_to_1.305,-inf_to_-0.705,1.465_to_2.225,All,All,All,All,All,All,All,All,All,All,1.025_to_2.115,1.835_to_inf,3.675_to_4.915,4.315_to_inf,4.685_to_inf,3.715_to_5.355,2.575_to_3.155,3.885_to_inf,1.835_to_2.475,2.485_to_inf,2
All,All,All,All,All,All,All,All,0.325_to_1.125,All,All,-inf_to_1.515,-inf_to_1.375,0.385_to_inf,-0.695_to_0.575,All,-inf_to_0.195,-inf_to_0.145,-0.705_to_0.395,-inf_to_-0.085,All,All,All,All,All,All,All,All,All,All,2.815_to_inf,0.005_to_0.925,-inf_to_1.845,3.315_to_4.315,2.125_to_2.645,3.715_to_5.355,2.575_to_3.155,2.605_to_3.885,3.305_to_inf,2.485_to_inf,0
