Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Class
David,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hAd
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,had
David,Male,-3.0185_to_-2.403,2.1435_to_3.0665,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hOd
David,Male,-4.245_to_-3.7405,3.687_to_inf,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hod
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hid
David,Male,-1.6645_to_inf,0.4245_to_0.519,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hId
David,Male,-1.6645_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
David,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,had
David,Male,-3.0185_to_-2.403,2.1435_to_3.0665,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hOd
David,Male,-4.245_to_-3.7405,3.687_to_inf,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hod
David,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
David,Male,-4.245_to_-3.7405,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,0.489_to_inf,0.1185_to_inf,0.122_to_inf,All,hud
David,Male,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
David,Male,-1.6645_to_inf,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hId
David,Male,-1.6645_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
David,Male,-1.6645_to_inf,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
David,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,had
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-1.0235_to_-0.6605,0.1185_to_inf,0.122_to_inf,All,hOd
David,Male,-4.6685_to_-4.245,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,0.489_to_inf,-0.69_to_0.1185,0.122_to_inf,All,hud
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hid
David,Male,-1.6645_to_inf,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
David,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,had
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-1.0235_to_-0.6605,0.1185_to_inf,0.122_to_inf,All,hOd
David,Male,-4.245_to_-3.7405,3.0665_to_3.687,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hod
David,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.245,2.1435_to_3.0665,-inf_to_0.4725,1.4965_to_inf,-0.7345_to_0.1845,-inf_to_1.451,0.489_to_inf,-0.69_to_0.1185,0.122_to_inf,All,hud
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hid
David,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hId
David,Male,-1.6645_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
David,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,had
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hOd
David,Male,-3.7405_to_-3.6375,3.0665_to_3.687,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hod
David,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.245,2.1435_to_3.0665,-inf_to_0.4725,1.4965_to_inf,-0.7345_to_0.1845,-inf_to_1.451,0.489_to_inf,-0.69_to_0.1185,0.122_to_inf,All,hud
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
David,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,hid
David,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hId
David,Male,-1.6645_to_inf,0.519_to_1.4125,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,1.451_to_inf,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
David,Male,-1.6645_to_inf,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hAd
David,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
David,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,had
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hOd
David,Male,-3.7405_to_-3.6375,3.0665_to_3.687,-inf_to_0.4725,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hod
David,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,-inf_to_0.4725,1.4965_to_inf,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
David,Male,-4.6685_to_-4.245,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_1.4965,-0.7345_to_0.1845,-inf_to_1.451,0.489_to_inf,-0.69_to_0.1185,0.122_to_inf,All,hud
David,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hed
Mark,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,0.122_to_inf,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.6645,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,0.5375_to_inf,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hAd
Mark,Male,-3.0185_to_-2.403,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_-0.0225,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
Mark,Male,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,had
Mark,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-1.0235_to_-0.6605,0.1185_to_inf,0.122_to_inf,All,hOd
Mark,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
Mark,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.6645,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hAd
Mark,Male,-3.0185_to_-2.403,2.1435_to_3.0665,-inf_to_0.4725,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
Mark,Male,-3.6375_to_-3.0185,1.4125_to_2.1435,0.4725_to_1.086,0.829_to_1.4965,-inf_to_-1.1765,-inf_to_1.451,-1.2535_to_-1.0235,0.1185_to_inf,0.122_to_inf,All,hOd
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-inf_to_-1.2535,0.1185_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.245_to_-3.7405,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
Mark,Male,-1.6645_to_inf,-inf_to_-0.1235,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.6645,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,-inf_to_-0.0225,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hAd
Mark,Male,-3.0185_to_-2.403,1.4125_to_2.1435,0.4725_to_1.086,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hYd
Mark,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,had
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,0.829_to_1.4965,-1.1765_to_-0.7345,-inf_to_1.451,-1.2535_to_-1.0235,0.1185_to_inf,0.122_to_inf,All,hOd
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-inf_to_-1.2535,0.1185_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.245_to_-3.7405,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
Mark,Male,-2.1225_to_-1.6645,-inf_to_-0.1235,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.6645,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,-inf_to_-0.0225,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hAd
Mark,Male,-3.0185_to_-2.403,1.4125_to_2.1435,0.4725_to_1.086,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hYd
Mark,Male,-2.403_to_-2.1225,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,had
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,0.829_to_1.4965,-0.7345_to_0.1845,-inf_to_1.451,-inf_to_-1.2535,-0.69_to_0.1185,0.122_to_inf,All,hOd
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.6685_to_-4.245,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hud
Mark,Male,-2.1225_to_-1.6645,-inf_to_-0.1235,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.6645,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,-0.69_to_0.1185,0.122_to_inf,All,hAd
Mark,Male,-3.0185_to_-2.403,1.4125_to_2.1435,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
Mark,Male,-2.403_to_-2.1225,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,had
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,0.4725_to_1.086,1.4965_to_inf,-0.7345_to_0.1845,-inf_to_1.451,-1.2535_to_-1.0235,-0.69_to_0.1185,0.122_to_inf,All,hOd
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-inf_to_-1.2535,0.1185_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hUd
Mark,Male,-4.6685_to_-4.245,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
Mark,Male,-2.1225_to_-1.6645,-inf_to_-0.1235,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,1.451_to_inf,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,hid
Mark,Male,-1.6645_to_inf,-0.1235_to_0.4245,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hId
Mark,Male,-2.1225_to_-1.6645,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hEd
Mark,Male,-2.1225_to_-1.6645,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hAd
Mark,Male,-3.0185_to_-2.403,1.4125_to_2.1435,0.4725_to_1.086,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hYd
Mark,Male,-2.403_to_-2.1225,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,had
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,0.4725_to_1.086,0.829_to_1.4965,-0.7345_to_0.1845,-inf_to_1.451,-1.0235_to_-0.6605,0.1185_to_inf,0.122_to_inf,All,hOd
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,0.4725_to_1.086,1.4965_to_inf,-inf_to_-1.1765,-inf_to_1.451,-inf_to_-1.2535,0.1185_to_inf,0.122_to_inf,All,hod
Mark,Male,-3.6375_to_-3.0185,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-inf_to_-1.1765,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hUd
Mark,Male,-4.6685_to_-4.245,1.4125_to_2.1435,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hud
Mark,Male,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-0.0225_to_0.829,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,0.122_to_inf,All,hed
Jo,Female,-3.6375_to_-3.0185,-inf_to_-0.1235,-inf_to_0.4725,1.4965_to_inf,0.5375_to_inf,1.451_to_inf,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hid
Jo,Female,-3.6375_to_-3.0185,-0.1235_to_0.4245,-inf_to_0.4725,0.829_to_1.4965,0.5375_to_inf,-inf_to_1.451,-1.0235_to_-0.6605,-0.69_to_0.1185,-inf_to_0.122,All,hId
Jo,Female,-3.0185_to_-2.403,0.4245_to_0.519,-inf_to_0.4725,0.829_to_1.4965,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hEd
Jo,Female,-3.0185_to_-2.403,1.4125_to_2.1435,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,0.489_to_inf,0.1185_to_inf,-inf_to_0.122,All,had
Jo,Female,-3.6375_to_-3.0185,2.1435_to_3.0665,0.4725_to_1.086,-0.0225_to_0.829,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hOd
Jo,Female,-4.245_to_-3.7405,3.687_to_inf,-inf_to_0.4725,-inf_to_-0.0225,-1.1765_to_-0.7345,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hod
Jo,Female,-4.245_to_-3.7405,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_-0.0225,0.1845_to_0.5375,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hUd
Jo,Female,-4.245_to_-3.7405,2.1435_to_3.0665,0.4725_to_1.086,-0.0225_to_0.829,0.5375_to_inf,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hud
Jo,Female,-3.0185_to_-2.403,0.519_to_1.4125,-inf_to_0.4725,-inf_to_-0.0225,-0.7345_to_0.1845,-inf_to_1.451,-0.6605_to_0.489,0.1185_to_inf,-inf_to_0.122,All,hed
Jo,Female,-3.6375_to_-3.0185,-inf_to_-0.1235,-inf_to_0.4725,0.829_to_1.4965,0.5375_to_inf,1.451_to_inf,-0.6605_to_0.489,-0.69_to_0.1185,-inf_to_0.122,All,hid
